campus,bldgname,ts,present_elec_kwh,present_htwt_mmbtuh,present_wtr_usgal,present_chll_tonh,present_co2_tonh,historical_elec_kwh,historical_htwt_mmbtuh,historical_chll_tonh,historical_co2_tonh,latitude,longitude,year,month,day,hour,temp_c,rel_humidity_%,surface_pressure_hpa,cloud_cover_%,direct_radiation_w/m2,precipitation_mm,wind_speed_ground_km/h,wind_dir_ground_deg
West,EERB,2023-06-22T07:00:00,161.6173,0.0002,,4.17573040248,0.111515937,,,,,41.315722,-105.581918,2023,6,22,7,11.7,92,786.8,19,50.0,0.0,14.7,169
West,EERB,2023-06-22T08:00:00,164.6636,0.00016,,4.470141701759999,0.113617884,,,,,41.315722,-105.581918,2023,6,22,8,14.2,80,788.1,8,161.0,0.0,11.9,151
West,EERB,2023-06-22T09:00:00,176.2201,0.00019,,4.63508964408,0.1215918689999999,,,,,41.315722,-105.581918,2023,6,22,9,15.7,73,788.9,17,266.0,0.0,13.8,118
West,EERB,2023-06-22T10:00:00,197.03770000000003,0.0001799999999999,,4.9842059988,0.135956013,,,,,41.315722,-105.581918,2023,6,22,10,16.8,68,788.8,47,363.0,0.0,21.8,129
West,EERB,2023-06-22T11:00:00,201.0932,0.00016,,4.63518124944,0.138754308,,,,,41.315722,-105.581918,2023,6,22,11,17.6,64,788.6,73,345.0,0.0,23.5,139
West,EERB,2023-06-22T12:00:00,188.3183,0.00014,,4.839602774159999,0.129939627,,,,,41.315722,-105.581918,2023,6,22,12,17.0,68,788.1,79,389.0,0.2,21.1,136
West,EERB,2023-06-22T13:00:00,189.1463,0.0001799999999999,,4.587346596,0.130510947,,,,,41.315722,-105.581918,2023,6,22,13,19.1,51,790.6,59,685.0,0.8,23.8,129
West,EERB,2023-06-22T14:00:00,181.7887,0.00021,,4.30837496376,0.125434203,,,,,41.315722,-105.581918,2023,6,22,14,18.1,60,789.7,74,540.0,0.2,24.1,128
West,EERB,2023-06-22T15:00:00,182.3917,0.00017,,4.1586335112,0.1258502729999999,,,,,41.315722,-105.581918,2023,6,22,15,17.8,64,789.7,84,353.0,0.1,25.5,130
West,EERB,2023-06-22T16:00:00,165.25,0.00023,,4.2161783328,0.1140225,,,,,41.315722,-105.581918,2023,6,22,16,15.8,72,789.0,65,205.0,1.4,26.1,157
West,EERB,2023-06-22T17:00:00,156.7701,0.00025,,3.99110396328,0.108171369,,,,,41.315722,-105.581918,2023,6,22,17,16.5,72,789.3,54,163.0,0.1,18.8,151
West,EERB,2023-06-22T18:00:00,155.0528,0.00029,,3.97355737296,0.1069864319999999,,,,,41.315722,-105.581918,2023,6,22,18,15.2,79,787.4,73,167.0,0.5,11.0,157
West,EERB,2023-06-22T19:00:00,145.89360000000002,0.00028,,3.99550934832,0.100666584,,,,,41.315722,-105.581918,2023,6,22,19,14.9,82,787.8,100,61.0,0.1,12.2,146
West,EERB,2023-06-22T20:00:00,162.1709,0.00071,,7.1428863072,0.1118979209999999,,,,,41.315722,-105.581918,2023,6,22,20,14.4,86,788.1,100,36.0,0.0,23.0,140
West,EERB,2023-06-22T21:00:00,165.7654,0.00079,,7.82566269408,0.114378126,,,,,41.315722,-105.581918,2023,6,22,21,13.0,94,787.1,71,2.0,0.1,22.6,151
West,EERB,2023-06-22T22:00:00,144.26229999999998,0.00028,,1.34492491224,0.0995409869999999,,,,,41.315722,-105.581918,2023,6,22,22,12.1,98,786.5,42,0.0,0.5,20.6,151
West,EERB,2023-06-22T23:00:00,139.1554,0.0001799999999999,,1.33147557984,0.0960172259999999,,,,,41.315722,-105.581918,2023,6,22,23,11.7,98,786.3,12,0.0,0.2,19.1,158
West,EERB,2023-06-23T00:00:00,124.5168,0.00011,,0.66457190352,0.085916592,,,,,41.315722,-105.581918,2023,6,23,0,11.5,98,786.1,9,0.0,0.0,17.1,162
West,EERB,2023-06-23T01:00:00,134.3645,0.00017,,0.7012806696,0.0927115049999999,,,,,41.315722,-105.581918,2023,6,23,1,10.2,77,784.9,10,0.0,0.0,12.2,166
West,EERB,2023-06-23T02:00:00,133.4797,0.00023,,0.6829595976,0.092100993,,,,,41.315722,-105.581918,2023,6,23,2,9.8,78,783.7,12,0.0,0.0,8.1,167
West,EERB,2023-06-23T03:00:00,132.7878,0.00023,,0.88138513512,0.091623582,,,,,41.315722,-105.581918,2023,6,23,3,9.4,79,783.4,23,0.0,0.0,8.6,158
West,EERB,2023-06-23T04:00:00,149.1188,0.00053,,8.310146787599999,0.1028919719999999,,,,,41.315722,-105.581918,2023,6,23,4,9.1,80,784.8,13,0.0,0.0,7.3,171
West,EERB,2023-06-23T05:00:00,151.8665,0.00089,,8.20169436912,0.104787885,,,,,41.315722,-105.581918,2023,6,23,5,9.0,82,783.7,23,0.0,0.0,9.5,189
West,EERB,2023-06-23T06:00:00,153.9324,0.00085,,8.052211077119999,0.106213356,,,,,41.315722,-105.581918,2023,6,23,6,8.7,88,783.1,14,2.0,0.0,11.2,180
West,EERB,2023-06-23T07:00:00,160.4729,0.00025,,4.31420439576,0.110726301,,,,,41.315722,-105.581918,2023,6,23,7,10.1,89,784.0,36,73.0,0.0,14.3,152
West,EERB,2023-06-23T08:00:00,167.5804,0.00021,,4.34853975024,0.115630476,,,,,41.315722,-105.581918,2023,6,23,8,13.1,80,785.6,86,230.0,0.0,17.2,147
West,EERB,2023-06-23T09:00:00,171.6393,0.00023,,4.64796436104,0.1184311169999999,,,,,41.315722,-105.581918,2023,6,23,9,16.4,67,786.9,40,369.0,0.0,15.5,152
West,EERB,2023-06-23T10:00:00,184.9649,0.00019,,4.86476093712,0.127625781,,,,,41.315722,-105.581918,2023,6,23,10,19.7,49,787.7,13,567.0,0.0,13.9,149
West,EERB,2023-06-23T11:00:00,200.1853,0.0001799999999999,,5.258738934959999,0.138127857,,,,,41.315722,-105.581918,2023,6,23,11,21.9,33,788.5,12,690.0,0.0,13.8,152
West,EERB,2023-06-23T12:00:00,183.0625,0.00019,,5.35882195464,0.126313125,,,,,41.315722,-105.581918,2023,6,23,12,22.8,23,788.6,19,839.0,0.1,15.8,153
West,EERB,2023-06-23T13:00:00,180.1623,0.00017,,5.06247861504,0.1243119869999999,,,,,41.315722,-105.581918,2023,6,23,13,21.2,43,787.5,26,736.0,0.1,17.1,155
West,EERB,2023-06-23T14:00:00,188.2805,0.00014,,5.124878520719999,0.129913545,,,,,41.315722,-105.581918,2023,6,23,14,21.7,42,786.8,16,639.0,0.1,15.8,159
West,EERB,2023-06-23T15:00:00,191.4119,0.00016,,5.32178007816,0.132074211,,,,,41.315722,-105.581918,2023,6,23,15,22.1,39,787.3,32,620.0,0.1,16.4,171
West,EERB,2023-06-23T16:00:00,187.8709,0.0001799999999999,,5.24729659272,0.129630921,,,,,41.315722,-105.581918,2023,6,23,16,21.7,38,787.8,100,518.0,0.2,7.7,208
West,EERB,2023-06-23T17:00:00,174.949,0.00017,,5.05706557104,0.12071481,,,,,41.315722,-105.581918,2023,6,23,17,19.6,42,785.8,44,298.0,1.3,2.9,277
West,EERB,2023-06-23T18:00:00,163.74,0.00017,,5.06451891624,0.1129806,,,,,41.315722,-105.581918,2023,6,23,18,19.7,44,785.3,5,303.0,0.4,8.2,299
West,EERB,2023-06-23T19:00:00,151.62910000000002,0.00019,,4.36108968456,0.104624079,,,,,41.315722,-105.581918,2023,6,23,19,19.9,43,784.7,5,187.0,0.0,13.0,270
West,EERB,2023-06-23T20:00:00,178.1595,0.00022,,3.73922253432,0.122930055,,,,,41.315722,-105.581918,2023,6,23,20,18.6,46,784.4,0,83.0,0.1,17.7,257
West,EERB,2023-06-23T21:00:00,157.419,0.00065,,7.682691710399999,0.10861911,,,,,41.315722,-105.581918,2023,6,23,21,15.9,53,783.3,0,6.0,0.0,21.9,261
West,EERB,2023-06-23T22:00:00,135.42260000000002,0.00022,,1.27761995592,0.093441594,,,,,41.315722,-105.581918,2023,6,23,22,13.7,48,783.3,0,0.0,0.0,19.9,290
West,EERB,2023-06-23T23:00:00,145.8388,0.00024,,1.36453678704,0.1006287719999999,,,,,41.315722,-105.581918,2023,6,23,23,11.6,49,783.4,0,0.0,0.0,17.7,308
West,EERB,2023-06-24T00:00:00,131.0233,0.0002,,0.71224000176,0.090406077,,,,,41.315722,-105.581918,2023,6,24,0,10.9,48,783.4,0,0.0,0.0,13.8,298
West,EERB,2023-06-24T01:00:00,130.38510000000002,0.00025,,0.68958849456,0.089965719,,,,,41.315722,-105.581918,2023,6,24,1,10.6,40,783.9,0,0.0,0.0,18.2,284
West,EERB,2023-06-24T02:00:00,119.4041,0.0001,,0.67135070016,0.082388829,,,,,41.315722,-105.581918,2023,6,24,2,9.8,39,783.7,0,0.0,0.0,19.4,270
West,EERB,2023-06-24T03:00:00,120.4391,0.0,,0.66957688728,0.083102979,,,,,41.315722,-105.581918,2023,6,24,3,9.2,39,783.4,0,0.0,0.0,20.3,257
West,EERB,2023-06-24T04:00:00,141.9465,0.00055,,7.91114715048,0.0979430849999999,,,,,41.315722,-105.581918,2023,6,24,4,9.0,38,783.3,0,0.0,0.0,24.1,253
West,EERB,2023-06-24T05:00:00,147.237,0.00101,,8.026811409119999,0.1015935299999999,,,,,41.315722,-105.581918,2023,6,24,5,8.9,38,783.1,0,0.0,0.0,23.4,259
West,EERB,2023-06-24T06:00:00,136.5885,0.00095,,8.05321873608,0.094246065,,,,,41.315722,-105.581918,2023,6,24,6,8.9,39,783.4,0,3.0,0.0,24.0,261
West,EERB,2023-06-24T07:00:00,143.8915,0.00033,,3.7767640764,0.099285135,,,,,41.315722,-105.581918,2023,6,24,7,10.1,39,784.3,0,84.0,0.0,27.6,263
West,EERB,2023-06-24T08:00:00,144.3244,0.00027,,4.23123492288,0.099583836,,,,,41.315722,-105.581918,2023,6,24,8,12.0,38,785.4,0,255.0,0.0,28.9,260
West,EERB,2023-06-24T09:00:00,136.92960000000002,0.00025,,4.60869897264,0.094481424,,,,,41.315722,-105.581918,2023,6,24,9,13.9,35,786.7,0,442.0,0.0,34.2,269
West,EERB,2023-06-24T10:00:00,141.6918,0.00027,,4.43160915624,0.097767342,,,,,41.315722,-105.581918,2023,6,24,10,15.6,31,787.7,0,621.0,0.0,36.4,274
West,EERB,2023-06-24T11:00:00,138.29670000000002,0.00026,,4.21202278056,0.095424723,,,,,41.315722,-105.581918,2023,6,24,11,17.1,28,788.7,0,776.0,0.0,37.6,276
West,EERB,2023-06-24T12:00:00,143.0076,0.00028,,4.425371664,0.098675244,,,,,41.315722,-105.581918,2023,6,24,12,18.4,25,789.2,0,884.0,0.0,37.8,278
West,EERB,2023-06-24T13:00:00,138.84879999999998,0.00025,,4.32663774144,0.0958056719999999,,,,,41.315722,-105.581918,2023,6,24,13,19.0,25,789.5,0,948.0,0.0,36.9,280
West,EERB,2023-06-24T14:00:00,145.47660000000002,0.00023,,4.21007408472,0.100378854,,,,,41.315722,-105.581918,2023,6,24,14,19.8,23,789.8,0,954.0,0.0,35.2,281
West,EERB,2023-06-24T15:00:00,141.4165,0.00023,,4.1947343508,0.097577385,,,,,41.315722,-105.581918,2023,6,24,15,20.1,22,790.0,1,828.0,0.0,33.2,283
West,EERB,2023-06-24T16:00:00,139.9762,0.00021,,4.4818338768,0.096583578,,,,,41.315722,-105.581918,2023,6,24,16,20.7,20,791.2,2,751.0,0.0,35.7,289
West,EERB,2023-06-24T17:00:00,138.12529999999998,0.00022,,4.66037272344,0.0953064569999999,,,,,41.315722,-105.581918,2023,6,24,17,20.2,22,790.9,2,500.0,0.0,31.8,292
West,EERB,2023-06-24T18:00:00,138.1264,0.0002,,4.529468664,0.0953072159999999,,,,,41.315722,-105.581918,2023,6,24,18,19.6,24,790.4,1,359.0,0.0,27.9,294
West,EERB,2023-06-24T19:00:00,151.6088,0.00019,,4.32316506552,0.104610072,,,,,41.315722,-105.581918,2023,6,24,19,18.6,28,790.1,3,224.0,0.0,22.5,297
West,EERB,2023-06-24T20:00:00,154.455,0.00025,,4.02404858184,0.10657395,,,,,41.315722,-105.581918,2023,6,24,20,16.7,38,789.7,0,96.0,0.0,13.6,307
West,EERB,2023-06-24T21:00:00,153.9641,0.0007199999999999,,7.899579891839999,0.106235229,,,,,41.315722,-105.581918,2023,6,24,21,14.2,50,789.0,0,6.0,0.0,6.9,321
West,EERB,2023-06-24T22:00:00,132.8173,0.0002,,2.10589063776,0.091643937,,,,,41.315722,-105.581918,2023,6,24,22,12.4,60,788.7,0,0.0,0.0,6.3,347
West,EERB,2023-06-24T23:00:00,132.3924,0.00025,,1.31851758528,0.091350756,,,,,41.315722,-105.581918,2023,6,24,23,10.7,71,788.5,0,0.0,0.0,5.5,11
West,EERB,2023-06-25T00:00:00,119.7575,0.00026,,0.7231660228799999,0.0826326749999999,,,,,41.315722,-105.581918,2023,6,25,0,10.0,73,788.7,27,0.0,0.0,7.1,30
West,EERB,2023-06-25T01:00:00,128.0289,0.00022,,0.706194048,0.0883399409999999,,,,,41.315722,-105.581918,2023,6,25,1,9.2,74,788.8,24,0.0,0.0,4.9,126
West,EERB,2023-06-25T02:00:00,119.6438,0.00025,,0.6797117711999999,0.082554222,,,,,41.315722,-105.581918,2023,6,25,2,7.7,86,787.9,12,0.0,0.0,5.5,148
West,EERB,2023-06-25T03:00:00,121.7948,0.0002,,0.6696768204,0.0840384119999999,,,,,41.315722,-105.581918,2023,6,25,3,7.0,88,787.4,14,0.0,0.0,5.2,164
West,EERB,2023-06-25T04:00:00,143.2473,0.00075,,8.164377676560001,0.098840637,,,,,41.315722,-105.581918,2023,6,25,4,6.5,88,787.8,23,0.0,0.0,4.8,193
West,EERB,2023-06-25T05:00:00,150.851,0.00107,,8.06855014224,0.10408719,,,,,41.315722,-105.581918,2023,6,25,5,5.9,89,787.0,10,0.0,0.0,5.0,201
West,EERB,2023-06-25T06:00:00,144.84779999999998,,,8.437469910239999,0.0999449819999999,,,,,41.315722,-105.581918,2023,6,25,6,5.6,89,786.5,4,3.0,0.0,6.1,208
West,EERB,2023-06-25T07:00:00,143.2716,0.00037,,3.8878563948,0.098857404,,,,,41.315722,-105.581918,2023,6,25,7,7.7,84,787.3,4,79.0,0.0,7.2,198
West,EERB,2023-06-25T08:00:00,147.0796,0.00029,,4.115753874959999,0.1014849239999999,,,,,41.315722,-105.581918,2023,6,25,8,12.1,62,790.1,2,243.0,0.0,5.8,180
West,EERB,2023-06-25T09:00:00,140.4257,0.00027,,4.55879903472,0.096893733,,,,,41.315722,-105.581918,2023,6,25,9,15.3,48,791.5,0,429.0,0.0,5.8,150
West,EERB,2023-06-25T10:00:00,142.0685,0.00024,,4.54072779552,0.098027265,,,,,41.315722,-105.581918,2023,6,25,10,17.6,37,792.2,0,605.0,0.0,6.8,122
West,EERB,2023-06-25T11:00:00,146.14960000000002,0.00025,,4.51541973288,0.100843224,,,,,41.315722,-105.581918,2023,6,25,11,19.2,32,792.8,18,753.0,0.0,6.4,117
West,EERB,2023-06-25T12:00:00,143.02720000000002,0.00025,,4.96654281984,0.098688768,,,,,41.315722,-105.581918,2023,6,25,12,20.4,28,792.9,45,771.0,0.0,3.8,107
West,EERB,2023-06-25T13:00:00,147.053,0.00022,,4.83882829248,0.1014665699999999,,,,,41.315722,-105.581918,2023,6,25,13,20.9,27,792.6,39,665.0,0.0,1.8,37
West,EERB,2023-06-25T14:00:00,146.97629999999998,0.00017,,4.877360838,0.1014136469999999,,,,,41.315722,-105.581918,2023,6,25,14,21.4,25,792.5,40,709.0,0.0,1.6,333
West,EERB,2023-06-25T15:00:00,145.5859,0.00017,,4.47274829064,0.100454271,,,,,41.315722,-105.581918,2023,6,25,15,21.8,24,792.3,39,708.0,0.0,7.3,70
West,EERB,2023-06-25T16:00:00,142.07410000000002,0.00016,,4.3886712256800005,0.098031129,,,,,41.315722,-105.581918,2023,6,25,16,21.5,27,792.3,53,565.0,0.0,13.7,117
West,EERB,2023-06-25T17:00:00,153.12920000000005,0.00017,,4.3760713248,0.105659148,,,,,41.315722,-105.581918,2023,6,25,17,20.5,32,791.9,35,454.0,0.2,17.1,120
West,EERB,2023-06-25T18:00:00,163.13170000000002,0.00019,,4.65824914464,0.112560873,,,,,41.315722,-105.581918,2023,6,25,18,19.8,37,791.2,2,351.0,0.0,21.4,115
West,EERB,2023-06-25T19:00:00,152.19400000000002,0.00019,,4.2773873688,0.10501386,,,,,41.315722,-105.581918,2023,6,25,19,18.7,45,790.5,1,231.0,0.0,22.1,124
West,EERB,2023-06-25T20:00:00,161.6595,0.00019,,4.012206507119999,0.111545055,,,,,41.315722,-105.581918,2023,6,25,20,17.1,54,790.0,0,90.0,0.0,18.3,126
West,EERB,2023-06-25T21:00:00,166.1177,0.00022,,3.84222859776,0.114621213,,,,,41.315722,-105.581918,2023,6,25,21,15.1,63,789.2,0,6.0,0.0,14.8,129
West,EERB,2023-06-25T22:00:00,144.5455,0.00013,,1.53500603424,0.0997363949999999,,,,,41.315722,-105.581918,2023,6,25,22,13.9,69,788.6,0,0.0,0.0,15.6,130
West,EERB,2023-06-25T23:00:00,141.33960000000002,0.00016,,1.441118868,0.097524324,,,,,41.315722,-105.581918,2023,6,25,23,13.1,73,787.9,0,0.0,0.0,17.3,133
West,EERB,2023-06-26T00:00:00,129.7778,0.00013,,0.69673371264,0.089546682,,,,,41.315722,-105.581918,2023,6,26,0,12.4,76,787.4,0,0.0,0.0,17.8,137
West,EERB,2023-06-26T01:00:00,120.2414,0.00013,,0.6793953163199999,0.0829665659999999,,,,,41.315722,-105.581918,2023,6,26,1,11.9,83,787.1,0,0.0,0.0,17.2,143
West,EERB,2023-06-26T02:00:00,122.1176,0.0002,,1.656807852,0.084261144,,,,,41.315722,-105.581918,2023,6,26,2,11.2,87,786.5,0,0.0,0.0,16.8,152
West,EERB,2023-06-26T03:00:00,123.1989,0.00015,,0.7270883978399999,0.085007241,,,,,41.315722,-105.581918,2023,6,26,3,10.5,89,785.9,0,0.0,0.0,16.4,161
West,EERB,2023-06-26T04:00:00,146.33120000000002,0.00056,,7.739337133919999,0.100968528,,,,,41.315722,-105.581918,2023,6,26,4,9.9,89,785.5,0,0.0,0.0,17.6,169
West,EERB,2023-06-26T05:00:00,157.89229999999998,0.00092,,8.076428203199999,0.1089456869999999,,,,,41.315722,-105.581918,2023,6,26,5,9.4,87,784.5,0,0.0,0.0,16.3,175
West,EERB,2023-06-26T06:00:00,139.24470000000002,0.00083,,8.019891040560001,0.096078843,,,,,41.315722,-105.581918,2023,6,26,6,9.0,84,783.9,0,3.0,0.0,13.8,186
West,EERB,2023-06-26T07:00:00,153.75650000000002,0.00029,,4.26788539464,0.106091985,,,,,41.315722,-105.581918,2023,6,26,7,10.6,74,784.0,0,81.0,0.0,11.4,204
West,EERB,2023-06-26T08:00:00,168.8589,0.00019,,4.4112561108,0.116512641,,,,,41.315722,-105.581918,2023,6,26,8,14.6,55,786.7,0,249.0,0.0,6.6,241
West,EERB,2023-06-26T09:00:00,170.919,0.00023,,4.48538983032,0.11793411,,,,,41.315722,-105.581918,2023,6,26,9,19.1,35,789.8,0,439.0,0.0,6.6,283
West,EERB,2023-06-26T10:00:00,181.3971,0.00019,,5.1364374516,0.125163999,,,,,41.315722,-105.581918,2023,6,26,10,21.9,19,791.0,0,618.0,0.0,11.4,298
West,EERB,2023-06-26T11:00:00,179.1884,0.00022,,3.43913170272,0.1236399959999999,,,,,41.315722,-105.581918,2023,6,26,11,23.4,14,791.5,0,768.0,0.0,9.5,299
West,EERB,2023-06-26T12:00:00,181.5776,0.0001799999999999,,5.242299936719999,0.1252885439999999,,,,,41.315722,-105.581918,2023,6,26,12,24.4,13,791.3,0,864.0,0.0,6.0,295
West,EERB,2023-06-26T13:00:00,182.2265,0.00016,,4.85613337776,0.1257362849999999,,,,,41.315722,-105.581918,2023,6,26,13,23.6,18,790.3,7,873.0,0.0,3.1,249
West,EERB,2023-06-26T14:00:00,181.7857,0.00015,,5.34557248848,0.125432133,,,,,41.315722,-105.581918,2023,6,26,14,24.4,17,790.0,8,882.0,0.0,5.1,188
West,EERB,2023-06-26T15:00:00,181.188,0.00013,,5.4231205896,0.1250197199999999,,,,,41.315722,-105.581918,2023,6,26,15,25.1,15,789.9,21,800.0,0.0,10.3,168
West,EERB,2023-06-26T16:00:00,182.0279,0.00012,,5.7354948672,0.125599251,,,,,41.315722,-105.581918,2023,6,26,16,26.0,13,790.0,49,699.0,0.0,11.8,211
West,EERB,2023-06-26T17:00:00,161.5302,0.00016,,5.40559898256,0.111455838,,,,,41.315722,-105.581918,2023,6,26,17,24.6,20,789.0,43,531.0,0.1,13.6,168
West,EERB,2023-06-26T18:00:00,162.7571,0.00015,,5.47680133056,0.112302399,,,,,41.315722,-105.581918,2023,6,26,18,23.3,26,788.7,30,425.0,0.4,20.6,153
West,EERB,2023-06-26T19:00:00,160.83610000000002,0.00017,,5.26263632664,0.110976909,,,,,41.315722,-105.581918,2023,6,26,19,22.4,32,788.0,1,232.0,0.0,22.1,152
West,EERB,2023-06-26T20:00:00,172.06300000000002,0.00015,,4.04914845048,0.11872347,,,,,41.315722,-105.581918,2023,6,26,20,20.5,39,787.1,6,100.0,0.0,20.8,150
West,EERB,2023-06-26T21:00:00,167.7341,0.0001799999999999,,4.27095833808,0.115736529,,,,,41.315722,-105.581918,2023,6,26,21,18.4,46,786.1,2,7.0,0.0,21.0,149
West,EERB,2023-06-26T22:00:00,146.6704,0.00011,,1.6053922617599998,0.101202576,,,,,41.315722,-105.581918,2023,6,26,22,17.1,52,785.5,0,0.0,0.0,21.5,149
West,EERB,2023-06-26T23:00:00,145.8205,0.00011,,1.558748478,0.100616145,,,,,41.315722,-105.581918,2023,6,26,23,16.0,60,785.0,0,0.0,0.0,20.9,151
West,EERB,2023-06-27T00:00:00,130.5796,1e-05,,0.64805795544,0.090099924,,,,,41.315722,-105.581918,2023,6,27,0,14.9,70,784.2,3,0.0,0.0,17.3,157
West,EERB,2023-06-27T01:00:00,130.40560000000002,3e-05,,0.6609326724,0.089979864,,,,,41.315722,-105.581918,2023,6,27,1,13.8,77,783.1,2,0.0,0.0,14.7,169
West,EERB,2023-06-27T02:00:00,130.7783,5e-05,,0.6426532392,0.090237027,,,,,41.315722,-105.581918,2023,6,27,2,13.1,79,781.9,2,0.0,0.0,13.0,177
West,EERB,2023-06-27T03:00:00,132.8995,8e-05,,1.32062450856,0.0917006549999999,,,,,41.315722,-105.581918,2023,6,27,3,12.6,74,780.8,20,0.0,0.0,12.1,190
West,EERB,2023-06-27T04:00:00,167.1091,0.0003599999999999,,7.21598738448,0.115305279,,,,,41.315722,-105.581918,2023,6,27,4,12.7,62,780.6,22,0.0,0.0,11.1,216
West,EERB,2023-06-27T05:00:00,166.4469,0.00083,,7.80197021688,0.114848361,,,,,41.315722,-105.581918,2023,6,27,5,12.5,51,780.4,21,0.0,0.0,8.2,229
West,EERB,2023-06-27T06:00:00,154.38479999999998,0.0007,,7.68992020608,0.1065255119999999,,,,,41.315722,-105.581918,2023,6,27,6,12.2,49,780.3,23,2.0,0.0,7.2,233
West,EERB,2023-06-27T07:00:00,167.9301,0.00025,,4.35302841288,0.115871769,,,,,41.315722,-105.581918,2023,6,27,7,14.0,49,781.1,3,57.0,0.0,8.9,223
West,EERB,2023-06-27T08:00:00,185.3399,0.00017,,4.67086570104,0.127884531,,,,,41.315722,-105.581918,2023,6,27,8,19.2,34,784.9,0,229.0,0.0,10.0,201
West,EERB,2023-06-27T09:00:00,191.9893,0.0002,,5.2099715724,0.132472617,,,,,41.315722,-105.581918,2023,6,27,9,22.4,20,786.8,8,432.0,0.0,14.6,213
West,EERB,2023-06-27T10:00:00,191.6984,0.0001799999999999,,5.25230157648,0.132271896,,,,,41.315722,-105.581918,2023,6,27,10,22.9,17,786.7,0,599.0,0.0,22.1,248
West,EERB,2023-06-27T11:00:00,189.3481,0.00017,,5.29705495872,0.1306501889999999,,,,,41.315722,-105.581918,2023,6,27,11,23.5,15,786.5,0,738.0,0.0,22.2,250
West,EERB,2023-06-27T12:00:00,183.7601,0.00015,,5.369531454,0.126794469,,,,,41.315722,-105.581918,2023,6,27,12,24.1,15,786.5,1,842.0,0.0,21.5,247
West,EERB,2023-06-27T13:00:00,182.8385,0.00016,,5.27752636152,0.126158565,,,,,41.315722,-105.581918,2023,6,27,13,25.2,13,787.1,13,873.0,0.0,21.3,242
West,EERB,2023-06-27T14:00:00,177.82160000000002,0.00015,,5.25189351624,0.122696904,,,,,41.315722,-105.581918,2023,6,27,14,26.0,12,787.2,6,891.0,0.0,20.9,241
West,EERB,2023-06-27T15:00:00,179.7943,0.00016,,5.396530051919999,0.124058067,,,,,41.315722,-105.581918,2023,6,27,15,26.5,12,787.3,16,753.0,0.0,22.6,245
West,EERB,2023-06-27T16:00:00,175.4178,0.00015,,5.22838424976,0.121038282,,,,,41.315722,-105.581918,2023,6,27,16,26.7,11,786.6,11,709.0,0.0,29.7,264
West,EERB,2023-06-27T17:00:00,163.7534,0.00015,,5.49268236888,0.1129898459999999,,,,,41.315722,-105.581918,2023,6,27,17,26.4,11,786.8,4,545.0,0.0,30.8,264
West,EERB,2023-06-27T18:00:00,163.6504,0.00016,,5.511219962639999,0.1129187759999999,,,,,41.315722,-105.581918,2023,6,27,18,26.0,11,787.0,1,456.0,0.0,28.5,268
West,EERB,2023-06-27T19:00:00,161.9267,0.00019,,5.373878544719999,0.111729423,,,,,41.315722,-105.581918,2023,6,27,19,24.9,13,787.0,0,266.0,0.0,25.5,278
West,EERB,2023-06-27T20:00:00,171.999,0.00017,,4.6514953312800005,0.11867931,,,,,41.315722,-105.581918,2023,6,27,20,22.7,19,786.7,0,103.0,0.0,18.8,296
West,EERB,2023-06-27T21:00:00,163.8677,0.00017,,4.13139340824,0.113068713,,,,,41.315722,-105.581918,2023,6,27,21,19.2,35,785.0,0,7.0,0.0,10.3,324
West,EERB,2023-06-27T22:00:00,137.98520000000002,0.00012,,1.65917293584,0.095209788,,,,,41.315722,-105.581918,2023,6,27,22,16.3,54,784.1,0,0.0,0.0,7.7,53
West,EERB,2023-06-27T23:00:00,142.80020000000002,0.00024,,1.63206607704,0.098532138,,,,,41.315722,-105.581918,2023,6,27,23,14.3,65,784.6,1,0.0,0.0,12.8,68
West,EERB,2023-06-28T00:00:00,124.3168,0.00016,,0.71753645712,0.085778592,,,,,41.315722,-105.581918,2023,6,28,0,12.5,77,784.4,2,0.0,0.0,7.0,69
West,EERB,2023-06-28T01:00:00,125.7101,0.00013,,0.7175864236799999,0.086739969,,,,,41.315722,-105.581918,2023,6,28,1,11.2,82,784.0,2,0.0,0.0,6.9,47
West,EERB,2023-06-28T02:00:00,125.9795,0.00012,,0.7012806696,0.086925855,,,,,41.315722,-105.581918,2023,6,28,2,10.3,87,783.5,2,0.0,0.0,6.4,16
West,EERB,2023-06-28T03:00:00,125.6495,0.0001,,1.4897363308799998,0.086698155,,,,,41.315722,-105.581918,2023,6,28,3,9.9,88,783.4,1,0.0,0.0,6.1,360
West,EERB,2023-06-28T04:00:00,156.3657,0.00047,,7.817759649839999,0.1078923329999999,,,,,41.315722,-105.581918,2023,6,28,4,10.4,85,784.5,81,0.0,0.0,4.8,257
West,EERB,2023-06-28T05:00:00,173.824,0.00083,,7.697931511199999,0.11993856,,,,,41.315722,-105.581918,2023,6,28,5,10.1,86,784.7,85,0.0,0.0,4.3,228
West,EERB,2023-06-28T06:00:00,171.7179,0.00091,,7.81028964912,0.1184853509999999,,,,,41.315722,-105.581918,2023,6,28,6,9.9,86,784.8,68,2.0,0.0,4.6,231
West,EERB,2023-06-28T07:00:00,171.24210000000002,0.00026,,4.276929342,0.118157049,,,,,41.315722,-105.581918,2023,6,28,7,11.0,82,785.2,34,74.0,0.0,3.7,241
