campus,bldgname,ts,present_elec_kwh,present_htwt_mmbtuh,present_wtr_usgal,present_chll_tonh,present_co2_tonh,latitude,longitude,year,month,day,hour,temp_c,rel_humidity_%,surface_pressure_hpa,cloud_cover_%,direct_radiation_w/m2,precipitation_mm,wind_speed_ground_km/h,wind_dir_ground_deg
West,Anthropology,2023-05-01T04:00:00,46.0,0.1347619,,,0.03174,41.315162,-105.580868,2023,5,1,4,-0.5,92,774.2,0,0.0,0.0,6.2,201
West,Anthropology,2023-05-01T05:00:00,45.0,0.1586779999999999,,,0.0310499999999999,41.315162,-105.580868,2023,5,1,5,-1.0,92,773.5,0,0.0,0.0,4.9,216
West,Anthropology,2023-05-01T06:00:00,43.0,0.0979326,,,0.02967,41.315162,-105.580868,2023,5,1,6,-1.3,92,773.3,1,0.0,0.0,4.3,222
West,Anthropology,2023-05-01T07:00:00,48.0,0.0,,,0.03312,41.315162,-105.580868,2023,5,1,7,-0.0,90,774.2,0,35.0,0.0,5.6,225
West,Anthropology,2023-05-01T08:00:00,52.0,0.0,,,0.0358799999999999,41.315162,-105.580868,2023,5,1,8,4.9,82,778.2,1,186.0,0.0,3.7,241
West,Anthropology,2023-05-01T09:00:00,54.0,0.0,,,0.03726,41.315162,-105.580868,2023,5,1,9,9.9,64,781.7,0,380.0,0.0,1.8,281
West,Anthropology,2023-05-01T10:00:00,50.0,0.0010508,,,0.0344999999999999,41.315162,-105.580868,2023,5,1,10,12.8,50,782.9,0,547.0,0.0,4.4,35
West,Anthropology,2023-05-01T11:00:00,49.0,0.0023944,,,0.03381,41.315162,-105.580868,2023,5,1,11,14.4,43,783.7,16,711.0,0.0,6.4,43
West,Anthropology,2023-05-01T12:00:00,52.0,0.0015807999999999,,0.0,0.0358799999999999,41.315162,-105.580868,2023,5,1,12,15.5,41,784.1,4,837.0,0.0,7.8,68
West,Anthropology,2023-05-01T13:00:00,52.0,0.0011792,,0.0,0.0358799999999999,41.315162,-105.580868,2023,5,1,13,15.9,42,783.9,7,840.0,0.0,8.4,83
West,Anthropology,2023-05-01T14:00:00,51.0,0.0022865999999999,,0.0,0.03519,41.315162,-105.580868,2023,5,1,14,16.5,42,783.8,11,819.0,0.0,9.0,95
West,Anthropology,2023-05-01T15:00:00,50.0,0.0030185,,0.0,0.0344999999999999,41.315162,-105.580868,2023,5,1,15,16.7,42,783.6,14,756.0,0.0,10.2,100
West,Anthropology,2023-05-01T16:00:00,44.0,0.0033068999999999,,0.0,0.0303599999999999,41.315162,-105.580868,2023,5,1,16,16.5,44,783.7,56,650.0,0.0,16.3,108
West,Anthropology,2023-05-01T17:00:00,43.0,0.0029336999999999,,0.0,0.02967,41.315162,-105.580868,2023,5,1,17,15.3,46,783.9,100,432.0,0.5,13.7,120
West,Anthropology,2023-05-01T18:00:00,42.0,0.0032000999999999,,0.0,0.02898,41.315162,-105.580868,2023,5,1,18,14.1,50,782.8,31,214.0,0.1,12.5,131
West,Anthropology,2023-05-01T19:00:00,37.0,0.0028616999999999,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,1,19,13.0,52,781.7,28,103.0,0.0,11.0,139
West,Anthropology,2023-05-01T20:00:00,36.0,0.0002295,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,1,20,10.8,58,780.7,23,28.0,0.0,9.2,135
West,Anthropology,2023-05-01T21:00:00,38.0,0.0033169999999999,,0.0,0.02622,41.315162,-105.580868,2023,5,1,21,9.0,63,780.0,20,0.0,0.0,9.2,135
West,Anthropology,2023-05-01T22:00:00,45.0,0.09541,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,1,22,7.4,67,779.5,16,0.0,0.0,9.2,132
West,Anthropology,2023-05-01T23:00:00,44.0,0.0775248,,0.0,0.0303599999999999,41.315162,-105.580868,2023,5,1,23,6.1,69,778.8,16,0.0,0.0,8.9,130
West,Anthropology,2023-05-02T00:00:00,48.0,0.0,,,0.03312,41.315162,-105.580868,2023,5,2,0,5.3,65,778.7,15,0.0,0.0,9.5,127
West,Anthropology,2023-05-02T01:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,2,1,4.2,73,778.7,10,0.0,0.0,10.3,126
West,Anthropology,2023-05-02T02:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,5,2,2,3.8,70,778.8,5,0.0,0.0,11.5,134
West,Anthropology,2023-05-02T03:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,5,2,3,3.1,70,778.2,7,0.0,0.0,11.2,138
West,Anthropology,2023-05-02T04:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,2,4,2.5,73,779.4,29,0.0,0.0,7.5,145
West,Anthropology,2023-05-02T05:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,5,2,5,2.0,76,779.0,15,0.0,0.0,9.6,146
West,Anthropology,2023-05-02T06:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,5,2,6,1.6,78,778.5,1,0.0,0.0,11.6,154
West,Anthropology,2023-05-02T07:00:00,48.0,0.0,,,0.03312,41.315162,-105.580868,2023,5,2,7,2.1,80,778.9,0,36.0,0.0,13.5,155
West,Anthropology,2023-05-02T08:00:00,54.0,0.0433905,,,0.03726,41.315162,-105.580868,2023,5,2,8,4.8,75,780.6,0,187.0,0.0,12.6,153
West,Anthropology,2023-05-02T09:00:00,54.0,0.0,,,0.03726,41.315162,-105.580868,2023,5,2,9,7.8,67,781.8,5,379.0,0.0,13.8,141
West,Anthropology,2023-05-02T10:00:00,57.0,0.0,,,0.03933,41.315162,-105.580868,2023,5,2,10,10.5,60,783.0,8,541.0,0.0,16.3,135
West,Anthropology,2023-05-02T11:00:00,54.0,0.0001273,,,0.03726,41.315162,-105.580868,2023,5,2,11,12.7,55,784.2,10,695.0,0.0,20.4,139
West,Anthropology,2023-05-02T12:00:00,49.0,0.0023224,,0.0,0.03381,41.315162,-105.580868,2023,5,2,12,14.4,51,784.5,20,846.0,0.0,20.8,143
West,Anthropology,2023-05-02T13:00:00,52.0,0.0025661,,0.0,0.0358799999999999,41.315162,-105.580868,2023,5,2,13,15.7,43,784.7,29,771.0,0.0,19.7,142
West,Anthropology,2023-05-02T14:00:00,56.0,0.0025649,,0.0,0.03864,41.315162,-105.580868,2023,5,2,14,16.1,42,784.2,35,603.0,0.0,20.2,140
West,Anthropology,2023-05-02T15:00:00,53.0,0.0027063,,0.0,0.03657,41.315162,-105.580868,2023,5,2,15,15.1,47,783.8,52,438.0,0.1,19.1,148
West,Anthropology,2023-05-02T16:00:00,54.0,0.0029113,,0.0,0.03726,41.315162,-105.580868,2023,5,2,16,14.8,49,785.0,71,248.0,0.0,15.5,185
West,Anthropology,2023-05-02T17:00:00,45.0,0.0011539,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,2,17,14.6,47,784.5,80,56.0,0.0,10.1,184
West,Anthropology,2023-05-02T18:00:00,39.0,0.0036423,,0.0,0.02691,41.315162,-105.580868,2023,5,2,18,14.2,48,784.3,80,13.0,0.0,10.9,171
West,Anthropology,2023-05-02T19:00:00,40.0,,,0.0,0.0276,41.315162,-105.580868,2023,5,2,19,13.5,55,784.0,76,11.0,0.0,10.0,165
West,Anthropology,2023-05-02T20:00:00,46.0,0.063528,,0.0,0.03174,41.315162,-105.580868,2023,5,2,20,12.1,63,783.5,74,3.0,0.0,9.5,171
West,Anthropology,2023-05-02T21:00:00,46.0,0.0640089,,0.0,0.03174,41.315162,-105.580868,2023,5,2,21,9.9,74,782.3,67,0.0,0.0,8.3,180
West,Anthropology,2023-05-02T22:00:00,44.0,0.0662133999999999,,0.0,0.0303599999999999,41.315162,-105.580868,2023,5,2,22,8.0,80,781.0,27,0.0,0.0,6.3,204
West,Anthropology,2023-05-02T23:00:00,45.0,0.0351425,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,2,23,6.5,85,779.8,33,0.0,0.0,6.9,223
West,Anthropology,2023-05-03T00:00:00,49.0,0.0,,,0.03381,41.315162,-105.580868,2023,5,3,0,5.2,88,778.7,34,0.0,0.0,7.1,221
West,Anthropology,2023-05-03T01:00:00,46.0,0.065083,,,0.03174,41.315162,-105.580868,2023,5,3,1,4.0,88,778.0,40,0.0,0.0,5.4,217
West,Anthropology,2023-05-03T02:00:00,46.0,0.0744552,,,0.03174,41.315162,-105.580868,2023,5,3,2,3.6,88,777.6,37,0.0,0.0,5.4,222
West,Anthropology,2023-05-03T03:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,5,3,3,3.1,88,776.9,36,0.0,0.0,5.4,233
West,Anthropology,2023-05-03T04:00:00,45.0,0.0869185,,,0.0310499999999999,41.315162,-105.580868,2023,5,3,4,2.5,88,777.1,51,0.0,0.0,5.6,243
West,Anthropology,2023-05-03T05:00:00,47.0,0.0969418999999999,,,0.03243,41.315162,-105.580868,2023,5,3,5,1.9,87,776.4,46,0.0,0.0,6.8,245
West,Anthropology,2023-05-03T06:00:00,47.0,0.0911446,,,0.03243,41.315162,-105.580868,2023,5,3,6,1.5,87,776.2,30,0.0,0.0,7.7,242
West,Anthropology,2023-05-03T07:00:00,48.0,0.0976276,,,0.03312,41.315162,-105.580868,2023,5,3,7,1.9,87,776.7,30,22.0,0.0,11.3,248
West,Anthropology,2023-05-03T08:00:00,57.0,0.0605384,,,0.03933,41.315162,-105.580868,2023,5,3,8,6.4,73,780.3,29,159.0,0.0,11.2,255
West,Anthropology,2023-05-03T09:00:00,57.0,0.0025913999999999,,,0.03933,41.315162,-105.580868,2023,5,3,9,11.1,57,783.4,26,324.0,0.0,13.0,268
West,Anthropology,2023-05-03T10:00:00,51.0,0.0007072,,,0.03519,41.315162,-105.580868,2023,5,3,10,14.2,38,785.1,26,536.0,0.0,19.1,282
West,Anthropology,2023-05-03T11:00:00,48.0,0.0022329999999999,,,0.03312,41.315162,-105.580868,2023,5,3,11,15.6,29,785.6,24,635.0,0.0,18.7,295
West,Anthropology,2023-05-03T12:00:00,51.0,0.0021601,,0.0,0.03519,41.315162,-105.580868,2023,5,3,12,16.5,26,785.5,11,717.0,0.0,17.7,299
West,Anthropology,2023-05-03T13:00:00,52.0,0.0,,0.0,0.0358799999999999,41.315162,-105.580868,2023,5,3,13,17.3,23,785.3,1,898.0,0.0,16.6,304
West,Anthropology,2023-05-03T14:00:00,55.0,0.0025375,,0.0,0.03795,41.315162,-105.580868,2023,5,3,14,17.7,22,785.1,10,899.0,0.0,15.3,309
West,Anthropology,2023-05-03T15:00:00,50.0,0.0,,0.0,0.0344999999999999,41.315162,-105.580868,2023,5,3,15,17.5,22,784.4,17,710.0,0.0,14.3,315
West,Anthropology,2023-05-03T16:00:00,51.0,0.0030379,,0.0,0.03519,41.315162,-105.580868,2023,5,3,16,17.6,23,782.6,34,681.0,0.0,8.2,331
West,Anthropology,2023-05-03T17:00:00,45.0,0.0030150999999999,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,3,17,17.3,24,782.3,28,563.0,0.0,8.5,332
West,Anthropology,2023-05-03T18:00:00,40.0,0.0031349999999999,,0.0,0.0276,41.315162,-105.580868,2023,5,3,18,16.5,26,781.8,20,385.0,0.0,10.0,345
West,Anthropology,2023-05-03T19:00:00,38.0,0.001449,,0.0,0.02622,41.315162,-105.580868,2023,5,3,19,15.0,36,780.7,7,181.0,0.0,8.7,7
West,Anthropology,2023-05-03T20:00:00,40.0,0.0030251999999999,,0.0,0.0276,41.315162,-105.580868,2023,5,3,20,12.7,46,779.6,6,37.0,0.0,8.4,20
West,Anthropology,2023-05-03T21:00:00,37.0,0.0026006,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,3,21,10.4,55,778.7,6,0.0,0.0,10.3,25
West,Anthropology,2023-05-03T22:00:00,38.0,0.0027289,,0.0,0.02622,41.315162,-105.580868,2023,5,3,22,8.1,67,778.0,1,0.0,0.0,10.2,48
West,Anthropology,2023-05-03T23:00:00,37.0,0.0015654,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,3,23,10.1,46,780.0,1,0.0,0.0,9.2,64
West,Anthropology,2023-05-04T00:00:00,42.0,0.0816408999999999,,,0.02898,41.315162,-105.580868,2023,5,4,0,9.5,47,779.8,0,0.0,0.0,9.9,80
West,Anthropology,2023-05-04T01:00:00,46.0,0.0768983,,,0.03174,41.315162,-105.580868,2023,5,4,1,7.1,64,778.0,0,0.0,0.0,9.5,101
West,Anthropology,2023-05-04T02:00:00,46.0,0.0,,,0.03174,41.315162,-105.580868,2023,5,4,2,6.9,65,777.3,0,0.0,0.0,8.7,138
West,Anthropology,2023-05-04T03:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,5,4,3,6.0,68,776.1,0,0.0,0.0,8.0,170
West,Anthropology,2023-05-04T04:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,5,4,4,5.4,68,777.6,0,0.0,0.0,3.5,204
West,Anthropology,2023-05-04T05:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,5,4,5,4.6,70,776.1,2,0.0,0.0,3.7,241
West,Anthropology,2023-05-04T06:00:00,47.0,0.0,,,0.03243,41.315162,-105.580868,2023,5,4,6,3.6,73,775.3,5,0.0,0.0,3.4,238
West,Anthropology,2023-05-04T07:00:00,50.0,0.0052863,,,0.0344999999999999,41.315162,-105.580868,2023,5,4,7,4.2,74,775.6,33,34.0,0.0,5.1,219
West,Anthropology,2023-05-04T08:00:00,54.0,0.0575723999999999,,,0.03726,41.315162,-105.580868,2023,5,4,8,8.5,63,779.0,68,120.0,0.0,5.2,192
West,Anthropology,2023-05-04T09:00:00,56.0,0.0046048,,,0.03864,41.315162,-105.580868,2023,5,4,9,11.8,53,781.1,82,185.0,0.0,8.2,195
West,Anthropology,2023-05-04T10:00:00,52.0,0.0009086,,,0.0358799999999999,41.315162,-105.580868,2023,5,4,10,13.6,45,781.8,77,215.0,0.0,11.9,194
West,Anthropology,2023-05-04T11:00:00,55.0,0.0011437,,,0.03795,41.315162,-105.580868,2023,5,4,11,15.1,40,782.4,77,369.0,0.0,12.6,193
West,Anthropology,2023-05-04T12:00:00,,0.0018126,,0.0,,41.315162,-105.580868,2023,5,4,12,15.5,38,782.0,84,348.0,0.0,10.4,178
West,Anthropology,2023-05-04T13:00:00,54.0,0.0020786999999999,,0.0,0.03726,41.315162,-105.580868,2023,5,4,13,15.7,43,781.8,90,441.0,0.0,11.9,155
West,Anthropology,2023-05-04T14:00:00,58.0,0.0033213,,0.0,0.04002,41.315162,-105.580868,2023,5,4,14,16.0,43,781.6,89,428.0,0.0,15.3,146
West,Anthropology,2023-05-04T15:00:00,55.0,0.0031926,,0.0,0.03795,41.315162,-105.580868,2023,5,4,15,14.2,46,780.6,89,185.0,1.0,14.4,143
West,Anthropology,2023-05-04T16:00:00,48.0,0.0027223,,0.0,0.03312,41.315162,-105.580868,2023,5,4,16,13.9,42,779.5,88,113.0,0.1,17.6,136
West,Anthropology,2023-05-04T17:00:00,41.0,0.0032624999999999,,0.0,0.02829,41.315162,-105.580868,2023,5,4,17,12.7,46,779.5,74,34.0,0.2,10.7,138
West,Anthropology,2023-05-04T18:00:00,37.0,0.0028434,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,4,18,12.2,51,779.4,61,48.0,0.0,10.2,108
West,Anthropology,2023-05-04T19:00:00,38.0,0.0661991,,0.0,0.02622,41.315162,-105.580868,2023,5,4,19,11.8,55,779.5,36,108.0,0.0,10.9,96
West,Anthropology,2023-05-04T20:00:00,46.0,0.0852971,,0.0,0.03174,41.315162,-105.580868,2023,5,4,20,10.4,69,779.0,31,24.0,0.0,8.4,100
West,Anthropology,2023-05-04T21:00:00,44.0,0.0,,0.0,0.0303599999999999,41.315162,-105.580868,2023,5,4,21,8.1,83,778.0,31,0.0,0.0,7.1,114
West,Anthropology,2023-05-04T22:00:00,44.0,0.0535234999999999,,0.0,0.0303599999999999,41.315162,-105.580868,2023,5,4,22,6.9,84,777.7,30,0.0,0.0,8.6,147
West,Anthropology,2023-05-04T23:00:00,45.0,0.0,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,4,23,6.7,82,777.7,26,0.0,0.0,6.6,167
West,Anthropology,2023-05-05T00:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,5,0,6.0,83,777.2,12,0.0,0.0,6.9,174
West,Anthropology,2023-05-05T01:00:00,44.0,0.0671168,,,0.0303599999999999,41.315162,-105.580868,2023,5,5,1,3.4,92,775.6,12,0.0,0.0,7.8,167
West,Anthropology,2023-05-05T02:00:00,46.0,0.0,,,0.03174,41.315162,-105.580868,2023,5,5,2,2.6,93,774.5,0,0.0,0.0,9.6,167
West,Anthropology,2023-05-05T03:00:00,46.0,0.1398027999999999,,,0.03174,41.315162,-105.580868,2023,5,5,3,1.9,93,774.1,0,0.0,0.0,9.0,180
West,Anthropology,2023-05-05T04:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,5,4,1.6,93,773.9,0,0.0,0.0,7.5,197
West,Anthropology,2023-05-05T05:00:00,45.0,0.1081459999999999,,,0.0310499999999999,41.315162,-105.580868,2023,5,5,5,1.5,93,773.3,0,0.0,0.0,7.1,204
West,Anthropology,2023-05-05T06:00:00,43.0,0.0600474,,,0.02967,41.315162,-105.580868,2023,5,5,6,1.3,92,773.2,0,0.0,0.0,7.8,202
West,Anthropology,2023-05-05T07:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,5,5,7,2.2,90,774.1,0,43.0,0.0,10.9,197
West,Anthropology,2023-05-05T08:00:00,47.0,0.0,,,0.03243,41.315162,-105.580868,2023,5,5,8,6.6,79,777.6,0,200.0,0.0,9.7,195
West,Anthropology,2023-05-05T09:00:00,53.0,0.0,,,0.03657,41.315162,-105.580868,2023,5,5,9,11.0,52,780.0,0,393.0,0.0,11.0,191
West,Anthropology,2023-05-05T10:00:00,49.0,0.0007242,,,0.03381,41.315162,-105.580868,2023,5,5,10,13.0,32,780.5,9,580.0,0.0,12.4,216
West,Anthropology,2023-05-05T11:00:00,55.0,0.0021574,,,0.03795,41.315162,-105.580868,2023,5,5,11,13.7,28,780.5,23,682.0,0.0,12.0,213
West,Anthropology,2023-05-05T12:00:00,51.0,0.0024423,,0.0,0.03519,41.315162,-105.580868,2023,5,5,12,14.3,25,780.3,30,710.0,0.0,12.1,192
West,Anthropology,2023-05-05T13:00:00,58.0,0.077827,,0.0,0.04002,41.315162,-105.580868,2023,5,5,13,15.4,22,780.5,45,816.0,0.0,11.9,178
West,Anthropology,2023-05-05T14:00:00,,0.0,,0.0,,41.315162,-105.580868,2023,5,5,14,15.5,25,780.5,41,722.0,0.0,9.1,173
West,Anthropology,2023-05-05T15:00:00,,0.0574690999999999,,0.0,,41.315162,-105.580868,2023,5,5,15,15.0,27,780.0,77,433.0,0.0,6.1,183
West,Anthropology,2023-05-05T16:00:00,57.0,0.0150914999999999,,0.0,0.03933,41.315162,-105.580868,2023,5,5,16,13.2,33,781.6,84,83.0,2.1,5.7,235
West,Anthropology,2023-05-05T17:00:00,53.0,0.0613965999999999,,0.0,0.03657,41.315162,-105.580868,2023,5,5,17,11.6,32,780.4,82,34.0,2.2,7.9,219
West,Anthropology,2023-05-05T18:00:00,47.0,0.0527458,,0.0,0.03243,41.315162,-105.580868,2023,5,5,18,10.1,42,778.0,72,7.0,1.6,10.1,253
West,Anthropology,2023-05-05T19:00:00,45.0,0.0905381,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,5,19,9.3,49,777.6,53,28.0,0.5,10.2,260
West,Anthropology,2023-05-05T20:00:00,45.0,0.0,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,5,20,8.3,45,777.5,23,24.0,0.0,7.0,249
West,Anthropology,2023-05-05T21:00:00,45.0,0.0869263999999999,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,5,21,6.4,51,776.9,2,0.0,0.0,6.4,254
West,Anthropology,2023-05-05T22:00:00,46.0,0.0,,0.0,0.03174,41.315162,-105.580868,2023,5,5,22,4.4,59,776.1,0,0.0,0.0,7.6,251
West,Anthropology,2023-05-05T23:00:00,45.0,0.1113181,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,5,23,2.5,68,774.9,0,0.0,0.0,8.8,251
West,Anthropology,2023-05-06T00:00:00,48.0,0.1072511999999999,,,0.03312,41.315162,-105.580868,2023,5,6,0,1.4,73,774.3,0,0.0,0.0,7.4,256
West,Anthropology,2023-05-06T01:00:00,46.0,0.2012572,,,0.03174,41.315162,-105.580868,2023,5,6,1,1.8,64,774.8,0,0.0,0.0,5.4,270
West,Anthropology,2023-05-06T02:00:00,45.0,0.1613226,,,0.0310499999999999,41.315162,-105.580868,2023,5,6,2,1.8,64,774.7,0,0.0,0.0,4.7,279
West,Anthropology,2023-05-06T03:00:00,46.0,0.0899435,,,0.03174,41.315162,-105.580868,2023,5,6,3,0.6,70,774.0,6,0.0,0.0,4.7,266
West,Anthropology,2023-05-06T04:00:00,45.0,0.1254933,,,0.0310499999999999,41.315162,-105.580868,2023,5,6,4,-0.6,76,773.7,20,0.0,0.0,6.2,260
West,Anthropology,2023-05-06T05:00:00,46.0,0.1819642999999999,,,0.03174,41.315162,-105.580868,2023,5,6,5,-1.7,82,773.1,51,0.0,0.0,5.9,227
West,Anthropology,2023-05-06T06:00:00,44.0,0.0995414999999999,,,0.0303599999999999,41.315162,-105.580868,2023,5,6,6,-1.7,83,773.6,64,0.0,0.0,7.1,246
West,Anthropology,2023-05-06T07:00:00,47.0,0.0,,,0.03243,41.315162,-105.580868,2023,5,6,7,0.5,77,776.2,74,27.0,0.0,9.2,244
West,Anthropology,2023-05-06T08:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,6,8,4.5,59,779.9,48,150.0,0.0,10.6,252
West,Anthropology,2023-05-06T09:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,6,9,6.3,53,780.5,14,402.0,0.0,18.6,248
West,Anthropology,2023-05-06T10:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,6,10,7.7,44,780.8,7,572.0,0.0,22.4,242
West,Anthropology,2023-05-06T11:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,6,11,8.9,37,781.3,5,691.0,0.0,27.6,246
West,Anthropology,2023-05-06T12:00:00,43.0,0.0796588999999999,,0.0,0.02967,41.315162,-105.580868,2023,5,6,12,9.9,35,781.5,3,867.0,0.1,28.2,247
West,Anthropology,2023-05-06T13:00:00,39.0,0.002515,,0.0,0.02691,41.315162,-105.580868,2023,5,6,13,10.7,31,781.6,6,906.0,0.0,26.9,247
West,Anthropology,2023-05-06T14:00:00,39.0,5.15e-05,,0.0,0.02691,41.315162,-105.580868,2023,5,6,14,11.3,29,781.7,7,844.0,0.0,25.5,248
West,Anthropology,2023-05-06T15:00:00,35.0,0.0023225,,0.0,0.0241499999999999,41.315162,-105.580868,2023,5,6,15,11.8,29,781.6,14,805.0,0.0,23.8,250
West,Anthropology,2023-05-06T16:00:00,37.0,0.0021009,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,6,16,11.8,28,781.2,37,614.0,0.0,26.1,252
West,Anthropology,2023-05-06T17:00:00,36.0,0.0021176,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,6,17,11.3,28,780.3,48,417.0,0.0,20.4,249
West,Anthropology,2023-05-06T18:00:00,36.0,0.0032034,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,6,18,10.7,30,780.7,4,325.0,0.0,20.7,247
West,Anthropology,2023-05-06T19:00:00,39.0,,,0.0,0.02691,41.315162,-105.580868,2023,5,6,19,9.6,35,779.9,8,176.0,0.0,15.4,259
West,Anthropology,2023-05-06T20:00:00,46.0,0.0905976,,0.0,0.03174,41.315162,-105.580868,2023,5,6,20,7.6,42,779.7,31,35.0,0.0,11.7,279
West,Anthropology,2023-05-06T21:00:00,45.0,0.0,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,6,21,5.8,50,779.3,54,0.0,0.0,8.4,280
West,Anthropology,2023-05-06T22:00:00,45.0,0.0,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,6,22,4.6,55,779.1,38,0.0,0.0,7.6,267
West,Anthropology,2023-05-06T23:00:00,45.0,0.0,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,6,23,3.7,58,778.4,41,0.0,0.0,6.7,254
West,Anthropology,2023-05-07T00:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,7,0,3.4,57,778.0,22,0.0,0.0,7.9,246
West,Anthropology,2023-05-07T01:00:00,44.0,0.1254999,,,0.0303599999999999,41.315162,-105.580868,2023,5,7,1,2.3,69,777.1,10,0.0,0.0,9.0,241
West,Anthropology,2023-05-07T02:00:00,48.0,0.0091362999999999,,,0.03312,41.315162,-105.580868,2023,5,7,2,1.4,70,776.1,5,0.0,0.0,8.5,242
West,Anthropology,2023-05-07T03:00:00,46.0,0.1321192,,,0.03174,41.315162,-105.580868,2023,5,7,3,0.6,73,775.5,5,0.0,0.0,8.2,241
West,Anthropology,2023-05-07T04:00:00,45.0,0.133609,,,0.0310499999999999,41.315162,-105.580868,2023,5,7,4,-0.0,74,775.1,13,0.0,0.0,7.9,246
West,Anthropology,2023-05-07T05:00:00,44.0,0.1382344999999999,,,0.0303599999999999,41.315162,-105.580868,2023,5,7,5,-0.2,74,775.0,19,0.0,0.0,6.7,216
West,Anthropology,2023-05-07T06:00:00,43.0,0.0,,,0.02967,41.315162,-105.580868,2023,5,7,6,0.6,69,775.7,50,0.0,0.0,7.0,215
West,Anthropology,2023-05-07T07:00:00,44.0,0.1498466,,,0.0303599999999999,41.315162,-105.580868,2023,5,7,7,2.4,65,776.9,88,0.0,0.0,10.7,228
West,Anthropology,2023-05-07T08:00:00,45.0,0.1037478999999999,,,0.0310499999999999,41.315162,-105.580868,2023,5,7,8,5.0,60,779.5,90,7.0,0.0,10.2,228
West,Anthropology,2023-05-07T09:00:00,48.0,0.0783348,,,0.03312,41.315162,-105.580868,2023,5,7,9,7.3,50,780.9,76,104.0,0.0,12.8,232
West,Anthropology,2023-05-07T10:00:00,44.0,0.0442909,,,0.0303599999999999,41.315162,-105.580868,2023,5,7,10,8.4,46,781.9,76,250.0,0.1,18.2,245
West,Anthropology,2023-05-07T11:00:00,43.0,0.0837913999999999,,,0.02967,41.315162,-105.580868,2023,5,7,11,9.4,42,782.6,75,391.0,0.1,18.0,254
West,Anthropology,2023-05-07T12:00:00,45.0,0.0832268,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,7,12,10.6,39,783.2,50,635.0,0.0,15.3,261
West,Anthropology,2023-05-07T13:00:00,37.0,0.0004118,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,7,13,10.7,40,783.2,51,495.0,0.0,13.7,267
West,Anthropology,2023-05-07T14:00:00,38.0,0.0013162999999999,,0.0,0.02622,41.315162,-105.580868,2023,5,7,14,11.4,39,783.2,85,673.0,0.0,12.7,263
West,Anthropology,2023-05-07T15:00:00,40.0,0.0,,0.0,0.0276,41.315162,-105.580868,2023,5,7,15,11.7,38,783.5,86,553.0,0.0,13.6,258
West,Anthropology,2023-05-07T16:00:00,38.0,0.0021615,,0.0,0.02622,41.315162,-105.580868,2023,5,7,16,11.7,37,782.6,66,554.0,0.0,15.8,271
West,Anthropology,2023-05-07T17:00:00,36.0,0.0026025999999999,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,7,17,11.2,36,782.2,42,409.0,0.4,17.3,266
