model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file
xgboost,General Storage,present_elec_kwh,lstm,lassocv,5,4,1,year,17271.048478304096,17174.687836647034,0.13262509155787625,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_lstm_lassocv_5_4_1_year,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_lstm,General_Storage_Data_Extended.csv
xgboost,Half Acre Gym,present_elec_kwh,lstm,rfecv,4,1,1,year,103008.16781247906,102481.63975334167,0.11723335436503547,./models/xgboost/Half_Acre_Gym_Data_Extended_present_elec_kwh_lstm_rfecv_4_1_1_year,./models/tmp/Half_Acre_Gym_Data_Extended_present_elec_kwh_lstm,Half_Acre_Gym_Data_Extended.csv
xgboost,Centennial Complex,present_elec_kwh,linear_interpolation,rfecv,5,1,1,year,153.8439607854002,152.47065986325453,0.14762271321543743,./models/xgboost/Centennial_Complex_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_1_1_year,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_linear_interpolation,Centennial_Complex_Data_Extended.csv
xgboost,Enzi-STEM,present_elec_kwh,prophet,lassocv,2,2,1,year,241291.23736182105,241084.81704188103,0.16353353535964857,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_prophet_lassocv_2_2_1_year,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_prophet,Enzi-STEM_Data_Extended.csv
xgboost,Aven Nelson,present_elec_kwh,prophet,rfecv,5,1,1,year,23680.623604166733,22853.410866867256,0.14162159310463818,./models/xgboost/Aven_Nelson_Data_Extended_present_elec_kwh_prophet_rfecv_5_1_1_year,./models/tmp/Aven_Nelson_Data_Extended_present_elec_kwh_prophet,Aven_Nelson_Data_Extended.csv
xgboost,Centennial Complex,present_elec_kwh,linear_regression,lassocv,7,4,1,year,145.3387340273177,144.78505556736673,0.13972737081180495,./models/xgboost/Centennial_Complex_Data_Extended_present_elec_kwh_linear_regression_lassocv_7_4_1_year,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_linear_regression,Centennial_Complex_Data_Extended.csv
xgboost,Engineering,present_elec_kwh,prophet,lassocv,6,2,1,year,230069.97421728,191333.29217128642,0.07940582069512409,./models/xgboost/Engineering_Data_Extended_present_elec_kwh_prophet_lassocv_6_2_1_year,./models/tmp/Engineering_Data_Extended_present_elec_kwh_prophet,Engineering_Data_Extended.csv
xgboost,Information Technology,present_elec_kwh,linear_regression,rfecv,6,1,1,year,665534.9294620812,665532.885767383,0.18164559618783233,./models/xgboost/Information_Technology_Data_Extended_present_elec_kwh_linear_regression_rfecv_6_1_1_year,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_linear_regression,Information_Technology_Data_Extended.csv
xgboost,Williams Conservatory,present_elec_kwh,linear_interpolation,rfecv,1,1,1,year,25517.703964329092,21655.41666666657,0.12120689948657239,./models/xgboost/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_1_1_1_year,./models/tmp/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_interpolation,Williams_Conservatory_Data_Extended.csv
xgboost,WTBC,present_elec_kwh,prophet,rfecv,6,1,1,year,77245.0023716854,77244.2188857971,0.16265436825684326,./models/xgboost/WTBC_Data_Extended_present_elec_kwh_prophet_rfecv_6_1_1_year,./models/tmp/WTBC_Data_Extended_present_elec_kwh_prophet,WTBC_Data_Extended.csv
xgboost,Half Acre Gym,present_elec_kwh,linear_regression,lassocv,4,4,1,year,95216.59972184901,94941.96673202398,0.109043255370692,./models/xgboost/Half_Acre_Gym_Data_Extended_present_elec_kwh_linear_regression_lassocv_4_4_1_year,./models/tmp/Half_Acre_Gym_Data_Extended_present_elec_kwh_linear_regression,Half_Acre_Gym_Data_Extended.csv
xgboost,Half Acre Gym,present_elec_kwh,lstm,lassocv,1,1,1,year,103008.16781247906,102481.63975334167,0.11723335436503547,./models/xgboost/Half_Acre_Gym_Data_Extended_present_elec_kwh_lstm_lassocv_1_1_1_year,./models/tmp/Half_Acre_Gym_Data_Extended_present_elec_kwh_lstm,Half_Acre_Gym_Data_Extended.csv
xgboost,Information Technology,present_elec_kwh,prophet,rfecv,4,1,1,year,668586.3609189042,668562.3033883304,0.18205666452888797,./models/xgboost/Information_Technology_Data_Extended_present_elec_kwh_prophet_rfecv_4_1_1_year,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_prophet,Information_Technology_Data_Extended.csv
xgboost,Physical Science,present_elec_kwh,linear_interpolation,rfecv,4,1,1,year,333786.15941769915,327166.73076923005,0.12655110076815465,./models/xgboost/Physical_Science_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_4_1_1_year,./models/tmp/Physical_Science_Data_Extended_present_elec_kwh_linear_interpolation,Physical_Science_Data_Extended.csv
xgboost,Geology,present_elec_kwh,prophet,rfecv,1,1,1,year,25627.353944178198,24557.849232667213,0.16677920310903893,./models/xgboost/Geology_Data_Extended_present_elec_kwh_prophet_rfecv_1_1_1_year,./models/tmp/Geology_Data_Extended_present_elec_kwh_prophet,Geology_Data_Extended.csv
xgboost,Coe Library,present_elec_kwh,linear_regression,rfecv,3,1,1,year,411209.80569821777,411112.5808811723,0.15029583193923496,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_1_1_year,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_linear_regression,Coe_Library_Data_Extended.csv
xgboost,Enzi-STEM,present_elec_kwh,prophet,lassocv,6,4,1,year,241291.23736182105,241084.81704188103,0.16353353535964857,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_prophet_lassocv_6_4_1_year,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_prophet,Enzi-STEM_Data_Extended.csv
xgboost,General Storage,present_elec_kwh,lstm,lassocv,1,1,1,year,17271.048478304096,17174.687836647034,0.13262509155787625,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_lstm_lassocv_1_1_1_year,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_lstm,General_Storage_Data_Extended.csv
xgboost,Coe Library,present_elec_kwh,linear_interpolation,rfecv,3,1,1,year,409971.5624651614,409939.89615383744,0.15004887344019224,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_3_1_1_year,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation,Coe_Library_Data_Extended.csv
xgboost,Classroom Building,present_elec_kwh,linear_interpolation,rfecv,5,1,1,year,107883.28102191274,84782.4236111138,0.12094638347448669,./models/xgboost/Classroom_Building_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_1_1_year,./models/tmp/Classroom_Building_Data_Extended_present_elec_kwh_linear_interpolation,Classroom_Building_Data_Extended.csv
xgboost,Coe Library,present_elec_kwh,lstm,lassocv,4,4,1,year,411915.8494756514,411783.67249180377,0.15047694723684962,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_lstm_lassocv_4_4_1_year,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_lstm,Coe_Library_Data_Extended.csv
