model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file
ensembles,High Bay,present_elec_kwh,prophet,rfecv,4,4,1,hour,38.29017380629603,27.606176788343337,0.12316369903348554,./models/ensembles/High_Bay_Data_Extended_present_elec_kwh_prophet_rfecv_4_4_1_hour,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_prophet,High_Bay_Data_Extended.csv
xgboost,Old Main,present_elec_kwh,prophet,lassocv,1,1,1,hour,4.921282754056755,4.846075747266218,0.33542747722001964,./models/xgboost/Old_Main_Data_Extended_present_elec_kwh_prophet_lassocv_1_1_1_hour,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_prophet,Old_Main_Data_Extended.csv
xgboost,Physical Science,present_chll_tonhr,lstm,rfecv,7,4,1,hour,1.3551214102781817,0.7580238728316674,0.2796464226350349,./models/xgboost/Physical_Science_Data_Extended_present_chll_tonhr_lstm_rfecv_7_4_1_hour,./models/tmp/Physical_Science_Data_Extended_present_chll_tonhr_lstm,Physical_Science_Data_Extended.csv
xgboost,Education Annex,present_elec_kwh,prophet,lassocv,1,1,1,hour,5.217613492861964,4.1375104903544955,0.26882038517836093,./models/xgboost/Education_Annex_Data_Extended_present_elec_kwh_prophet_lassocv_1_1_1_hour,./models/tmp/Education_Annex_Data_Extended_present_elec_kwh_prophet,Education_Annex_Data_Extended.csv
ensembles,Information Technology,present_elec_kwh,linear_interpolation,lassocv,7,4,1,hour,52.94282995987706,33.29043609665096,0.07686540525215002,./models/ensembles/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_7_4_1_hour,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation,Information_Technology_Data_Extended.csv
ensembles,Energy Innovation Center,present_elec_kwh,linear_regression,rfecv,1,1,1,hour,4.158605535326203,2.46836029892333,0.024875161283974767,./models/ensembles/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_regression_rfecv_1_1_1_hour,./models/tmp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_regression,Energy_Innovation_Center_Data_Extended.csv
ensembles,General Storage,present_elec_kwh,linear_interpolation,lassocv,6,6,1,hour,3.6883813424814837,2.902107917697114,0.21601873013771186,./models/ensembles/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_6_6_1_hour,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation,General_Storage_Data_Extended.csv
ensembles,Aven Nelson,present_elec_kwh,linear_regression,rfecv,3,2,1,hour,5.724514162042246,4.734587363598431,0.37030455843177873,./models/ensembles/Aven_Nelson_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_2_1_hour,./models/tmp/Aven_Nelson_Data_Extended_present_elec_kwh_linear_regression,Aven_Nelson_Data_Extended.csv
xgboost,Biological Sciences,present_elec_kwh,prophet,lassocv,5,5,1,hour,26.972191074986252,19.474813999630474,0.10358810542850397,./models/xgboost/Biological_Sciences_Data_Extended_present_elec_kwh_prophet_lassocv_5_5_1_hour,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_prophet,Biological_Sciences_Data_Extended.csv
ensembles,Engineering,present_elec_kwh,prophet,rfecv,3,2,1,hour,44.42058634003503,33.11733500405151,0.1509379455754773,./models/ensembles/Engineering_Data_Extended_present_elec_kwh_prophet_rfecv_3_2_1_hour,./models/tmp/Engineering_Data_Extended_present_elec_kwh_prophet,Engineering_Data_Extended.csv
xgboost,WRI and Bureau of Mines,present_elec_kwh,linear_interpolation,rfecv,6,2,1,hour,6.139732869702052,4.5037528247920715,0.09174897217867564,./models/xgboost/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_6_2_1_hour,./models/tmp/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_interpolation,WRI_and_Bureau_of_Mines_Data_Extended.csv
solos,College of Education,present_elec_kwh,linear_interpolation,rfecv,1,1,1,hour,4.333974875272561,2.6074398580048728,0.12472604735604322,./models/solos/College_of_Education_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_1_1_1_hour,./models/tmp/College_of_Education_Data_Extended_present_elec_kwh_linear_interpolation,College_of_Education_Data_Extended.csv
xgboost,Enzi-STEM,present_elec_kwh,lstm,lassocv,1,1,1,hour,15.283914711195282,10.512929247287977,0.062448140111276286,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_lstm_lassocv_1_1_1_hour,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_lstm,Enzi-STEM_Data_Extended.csv
xgboost,Old Main,present_elec_kwh,lstm,rfecv,7,7,1,hour,5.461749201148893,5.200068935580472,0.3528225074052126,./models/xgboost/Old_Main_Data_Extended_present_elec_kwh_lstm_rfecv_7_7_1_hour,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_lstm,Old_Main_Data_Extended.csv
xgboost,Centennial Complex,present_chll_tonhr,linear_interpolation,lassocv,2,2,1,hour,1.7239474891514026,1.217203617157995,0.043569290630518905,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation_lassocv_2_2_1_hour,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation,Centennial_Complex_Data_Extended.csv
ensembles,Biological Sciences,present_chll_tonhr,prophet,lassocv,6,6,1,hour,2.0854922252807606,1.366782290590833,0.2647570302570526,./models/ensembles/Biological_Sciences_Data_Extended_present_chll_tonhr_prophet_lassocv_6_6_1_hour,./models/tmp/Biological_Sciences_Data_Extended_present_chll_tonhr_prophet,Biological_Sciences_Data_Extended.csv
xgboost,Education Annex,present_elec_kwh,lstm,rfecv,1,1,1,hour,5.279899409229797,4.1561746188313755,0.2667071737146277,./models/xgboost/Education_Annex_Data_Extended_present_elec_kwh_lstm_rfecv_1_1_1_hour,./models/tmp/Education_Annex_Data_Extended_present_elec_kwh_lstm,Education_Annex_Data_Extended.csv
solos,Student Union,present_elec_kwh,lstm,lassocv,3,3,1,hour,10.452452121836364,6.279986665774013,0.07584721363684939,./models/solos/Student_Union_Data_Extended_present_elec_kwh_lstm_lassocv_3_3_1_hour,./models/tmp/Student_Union_Data_Extended_present_elec_kwh_lstm,Student_Union_Data_Extended.csv
xgboost,General Storage,present_elec_kwh,linear_regression,lassocv,3,3,1,hour,3.869845544242845,3.275601772534704,0.25378595529010484,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_linear_regression_lassocv_3_3_1_hour,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_linear_regression,General_Storage_Data_Extended.csv
ensembles,Biological Sciences,present_elec_kwh,linear_interpolation,lassocv,5,5,1,hour,26.868845206310393,19.126332450728178,0.10135042616889288,./models/ensembles/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_5_5_1_hour,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Biological_Sciences_Data_Extended.csv
xgboost,Coe Library,present_elec_kwh,prophet,rfecv,2,2,1,hour,35.91710562960095,23.935345324528278,0.07958809590113132,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_prophet_rfecv_2_2_1_hour,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_prophet,Coe_Library_Data_Extended.csv
xgboost,Indoor Practice Facility,present_elec_kwh,prophet,rfecv,7,6,1,hour,5.886535784885551,4.643684068354615,0.23712790200487008,./models/xgboost/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_prophet_rfecv_7_6_1_hour,./models/tmp/Indoor_Practice_Facility_Data_Extended_present_elec_kwh_prophet,Indoor_Practice_Facility_Data_Extended.csv
solos,Aven Nelson,present_elec_kwh,linear_regression,lassocv,5,5,1,hour,5.780636503264673,4.796158404127452,0.3728222920223756,./models/solos/Aven_Nelson_Data_Extended_present_elec_kwh_linear_regression_lassocv_5_5_1_hour,./models/tmp/Aven_Nelson_Data_Extended_present_elec_kwh_linear_regression,Aven_Nelson_Data_Extended.csv
ensembles,Information Technology,present_elec_kwh,linear_regression,rfecv,6,2,1,hour,49.79412210978061,28.82952698732461,0.06395948872441161,./models/ensembles/Information_Technology_Data_Extended_present_elec_kwh_linear_regression_rfecv_6_2_1_hour,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_linear_regression,Information_Technology_Data_Extended.csv
xgboost,Fine Arts,present_elec_kwh,prophet,rfecv,4,4,1,hour,12.303746788723238,8.04755683510171,0.05442020655021306,./models/xgboost/Fine_Arts_Data_Extended_present_elec_kwh_prophet_rfecv_4_4_1_hour,./models/tmp/Fine_Arts_Data_Extended_present_elec_kwh_prophet,Fine_Arts_Data_Extended.csv
solos,WRI and Bureau of Mines,present_elec_kwh,lstm,rfecv,1,1,1,hour,6.348439875979239,4.811894526213132,0.09606970788257062,./models/solos/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_lstm_rfecv_1_1_1_hour,./models/tmp/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_lstm,WRI_and_Bureau_of_Mines_Data_Extended.csv
solos,Coe Library,present_elec_kwh,linear_interpolation,rfecv,1,1,1,hour,32.76688492864053,22.56633659685405,0.07477721783752694,./models/solos/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_1_1_1_hour,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_linear_interpolation,Coe_Library_Data_Extended.csv
ensembles,Student Union,present_elec_kwh,linear_regression,lassocv,2,2,1,hour,7.82237677283785,5.187131977345478,0.06078703472697242,./models/ensembles/Student_Union_Data_Extended_present_elec_kwh_linear_regression_lassocv_2_2_1_hour,./models/tmp/Student_Union_Data_Extended_present_elec_kwh_linear_regression,Student_Union_Data_Extended.csv
solos,WTBC,present_elec_kwh,linear_regression,lassocv,5,3,1,hour,6.003170919458072,3.6480052001392145,0.0750384017232763,./models/solos/WTBC_Data_Extended_present_elec_kwh_linear_regression_lassocv_5_3_1_hour,./models/tmp/WTBC_Data_Extended_present_elec_kwh_linear_regression,WTBC_Data_Extended.csv
xgboost,Centennial Complex,present_chll_tonhr,linear_regression,rfecv,6,3,1,hour,3.9251734009104693,2.1483752458531438,0.07608429050756821,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_regression_rfecv_6_3_1_hour,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_regression,Centennial_Complex_Data_Extended.csv
solos,High Bay,present_elec_kwh,linear_regression,lassocv,4,4,1,hour,39.50312763704953,27.913166840448294,0.1244043564468015,./models/solos/High_Bay_Data_Extended_present_elec_kwh_linear_regression_lassocv_4_4_1_hour,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_linear_regression,High_Bay_Data_Extended.csv
solos,Service Building,present_elec_kwh,linear_regression,lassocv,4,4,1,hour,5.3281698384036895,4.029892603883951,0.2234906372464043,./models/solos/Service_Building_Data_Extended_present_elec_kwh_linear_regression_lassocv_4_4_1_hour,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_linear_regression,Service_Building_Data_Extended.csv
solos,Physical Science,present_elec_kwh,linear_regression,rfecv,3,1,1,hour,45.99079343741718,33.457974843557515,0.1296347970590188,./models/solos/Physical_Science_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_1_1_hour,./models/tmp/Physical_Science_Data_Extended_present_elec_kwh_linear_regression,Physical_Science_Data_Extended.csv
solos,General Storage,present_elec_kwh,lstm,lassocv,6,6,1,hour,3.840465534027891,3.1590307236618163,0.24379013081533538,./models/solos/General_Storage_Data_Extended_present_elec_kwh_lstm_lassocv_6_6_1_hour,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_lstm,General_Storage_Data_Extended.csv
ensembles,College of Education,present_elec_kwh,lstm,rfecv,4,4,1,hour,5.445483502110501,3.7453711371660763,0.1412808739225837,./models/ensembles/College_of_Education_Data_Extended_present_elec_kwh_lstm_rfecv_4_4_1_hour,./models/tmp/College_of_Education_Data_Extended_present_elec_kwh_lstm,College_of_Education_Data_Extended.csv
ensembles,Enzi-STEM,present_elec_kwh,prophet,lassocv,5,5,1,hour,20.397192297595247,13.385001164339835,0.07876467088681084,./models/ensembles/Enzi-STEM_Data_Extended_present_elec_kwh_prophet_lassocv_5_5_1_hour,./models/tmp/Enzi-STEM_Data_Extended_present_elec_kwh_prophet,Enzi-STEM_Data_Extended.csv
ensembles,General Storage,present_elec_kwh,linear_interpolation,rfecv,6,6,1,hour,3.6959838506972074,2.8707603470153185,0.21643931642102865,./models/ensembles/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_6_6_1_hour,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation,General_Storage_Data_Extended.csv
ensembles,Education Annex,present_elec_kwh,prophet,lassocv,2,2,1,hour,5.089514408495179,4.019382106840906,0.26170017467306367,./models/ensembles/Education_Annex_Data_Extended_present_elec_kwh_prophet_lassocv_2_2_1_hour,./models/tmp/Education_Annex_Data_Extended_present_elec_kwh_prophet,Education_Annex_Data_Extended.csv
xgboost,Energy Innovation Center,present_chll_tonhr,linear_interpolation,rfecv,5,1,1,hour,0.09750006149108663,0.07149985899074036,0.13669621863515083,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_chll_tonhr_linear_interpolation_rfecv_5_1_1_hour,./models/tmp/Energy_Innovation_Center_Data_Extended_present_chll_tonhr_linear_interpolation,Energy_Innovation_Center_Data_Extended.csv
solos,Visual Arts,present_elec_kwh,linear_interpolation,lassocv,4,4,1,hour,6.819026836081442,3.8428185757758264,0.04849126347866518,./models/solos/Visual_Arts_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_4_4_1_hour,./models/tmp/Visual_Arts_Data_Extended_present_elec_kwh_linear_interpolation,Visual_Arts_Data_Extended.csv
ensembles,Energy Innovation Center,present_htwt_mmbtu,linear_regression,rfecv,3,3,1,hour,16.410192565627554,6.166524991924363,89.57549853557221,./models/ensembles/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_linear_regression_rfecv_3_3_1_hour,./models/tmp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_linear_regression,Energy_Innovation_Center_Data_Extended.csv
xgboost,Geology,present_elec_kwh,prophet,rfecv,5,2,1,hour,4.7367346196666205,4.314687819017917,0.3249062612314129,./models/xgboost/Geology_Data_Extended_present_elec_kwh_prophet_rfecv_5_2_1_hour,./models/tmp/Geology_Data_Extended_present_elec_kwh_prophet,Geology_Data_Extended.csv
solos,Physical Science,present_chll_tonhr,prophet,lassocv,1,1,1,hour,0.7604748920415939,0.4815589863595307,0.22952780403310513,./models/solos/Physical_Science_Data_Extended_present_chll_tonhr_prophet_lassocv_1_1_1_hour,./models/tmp/Physical_Science_Data_Extended_present_chll_tonhr_prophet,Physical_Science_Data_Extended.csv
ensembles,Service Building,present_elec_kwh,linear_interpolation,lassocv,5,5,1,hour,4.831855188962316,3.598717512520003,0.2007030231864767,./models/ensembles/Service_Building_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_5_5_1_hour,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_linear_interpolation,Service_Building_Data_Extended.csv
ensembles,Information Technology,present_elec_kwh,lstm,rfecv,5,2,1,hour,49.89860679125963,28.664165767778258,0.06357010936733043,./models/ensembles/Information_Technology_Data_Extended_present_elec_kwh_lstm_rfecv_5_2_1_hour,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_lstm,Information_Technology_Data_Extended.csv
xgboost,Centennial Complex,present_elec_kwh,prophet,rfecv,6,1,1,hour,0.0023770146920717708,0.0017185734692819758,0.014725365956374295,./models/xgboost/Centennial_Complex_Data_Extended_present_elec_kwh_prophet_rfecv_6_1_1_hour,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_prophet,Centennial_Complex_Data_Extended.csv
ensembles,College of Education,present_elec_kwh,prophet,lassocv,3,3,1,hour,4.881956996499883,3.168473860137085,0.13610373216296798,./models/ensembles/College_of_Education_Data_Extended_present_elec_kwh_prophet_lassocv_3_3_1_hour,./models/tmp/College_of_Education_Data_Extended_present_elec_kwh_prophet,College_of_Education_Data_Extended.csv
solos,Engineering,present_elec_kwh,linear_regression,rfecv,6,2,1,hour,46.34787142432964,34.82594077473925,0.15764084590881616,./models/solos/Engineering_Data_Extended_present_elec_kwh_linear_regression_rfecv_6_2_1_hour,./models/tmp/Engineering_Data_Extended_present_elec_kwh_linear_regression,Engineering_Data_Extended.csv
ensembles,Geology,present_elec_kwh,lstm,lassocv,1,1,1,hour,4.5748469564197,4.2587930022376,0.3397721264083358,./models/ensembles/Geology_Data_Extended_present_elec_kwh_lstm_lassocv_1_1_1_hour,./models/tmp/Geology_Data_Extended_present_elec_kwh_lstm,Geology_Data_Extended.csv
ensembles,Biological Sciences,present_chll_tonhr,prophet,rfecv,3,1,1,hour,2.1220871004376503,1.3475962188241644,0.2610677335176396,./models/ensembles/Biological_Sciences_Data_Extended_present_chll_tonhr_prophet_rfecv_3_1_1_hour,./models/tmp/Biological_Sciences_Data_Extended_present_chll_tonhr_prophet,Biological_Sciences_Data_Extended.csv
solos,Earth Sciences,present_chll_tonhr,linear_regression,lassocv,2,2,1,hour,0.9333759780752358,0.5883110426520868,0.3205437019667217,./models/solos/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_regression_lassocv_2_2_1_hour,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_regression,Earth_Sciences_Data_Extended.csv
solos,Student Union,present_elec_kwh,linear_interpolation,lassocv,7,7,1,hour,10.065316513944717,6.487588995869161,0.07508747601441099,./models/solos/Student_Union_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_7_7_1_hour,./models/tmp/Student_Union_Data_Extended_present_elec_kwh_linear_interpolation,Student_Union_Data_Extended.csv
ensembles,Arts and Sciences,present_elec_kwh,linear_regression,lassocv,3,3,1,hour,5.1139810740315825,3.797478831176703,0.19091261423941505,./models/ensembles/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression_lassocv_3_3_1_hour,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression,Arts_and_Sciences_Data_Extended.csv
ensembles,Old Main,present_elec_kwh,prophet,rfecv,4,4,1,hour,5.069348429633549,4.912012550858557,0.33778069609415784,./models/ensembles/Old_Main_Data_Extended_present_elec_kwh_prophet_rfecv_4_4_1_hour,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_prophet,Old_Main_Data_Extended.csv
xgboost,Centennial Complex,present_elec_kwh,linear_regression,lassocv,3,3,1,hour,0.0028434797116711316,0.001955065120406912,0.016449776356599503,./models/xgboost/Centennial_Complex_Data_Extended_present_elec_kwh_linear_regression_lassocv_3_3_1_hour,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_linear_regression,Centennial_Complex_Data_Extended.csv
solos,WTBC,present_elec_kwh,prophet,rfecv,6,2,1,hour,5.721204263055188,3.527568922988414,0.07283243875047371,./models/solos/WTBC_Data_Extended_present_elec_kwh_prophet_rfecv_6_2_1_hour,./models/tmp/WTBC_Data_Extended_present_elec_kwh_prophet,WTBC_Data_Extended.csv
ensembles,Student Union,present_elec_kwh,linear_regression,lassocv,3,3,1,hour,7.899933315743071,5.495053972378373,0.06201117460709698,./models/ensembles/Student_Union_Data_Extended_present_elec_kwh_linear_regression_lassocv_3_3_1_hour,./models/tmp/Student_Union_Data_Extended_present_elec_kwh_linear_regression,Student_Union_Data_Extended.csv
solos,College of Education,present_elec_kwh,linear_regression,rfecv,3,3,1,hour,5.821353620489791,3.970596871131411,0.15141798332863593,./models/solos/College_of_Education_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_3_1_hour,./models/tmp/College_of_Education_Data_Extended_present_elec_kwh_linear_regression,College_of_Education_Data_Extended.csv
ensembles,Biological Sciences,present_chll_tonhr,linear_interpolation,lassocv,5,5,1,hour,1.3130762628842454,0.9191697392319881,0.21201281915947126,./models/ensembles/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation_lassocv_5_5_1_hour,./models/tmp/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation,Biological_Sciences_Data_Extended.csv
xgboost,Student Union,present_elec_kwh,prophet,lassocv,1,1,1,hour,9.404321366874527,5.953236039330917,0.07451018935735518,./models/xgboost/Student_Union_Data_Extended_present_elec_kwh_prophet_lassocv_1_1_1_hour,./models/tmp/Student_Union_Data_Extended_present_elec_kwh_prophet,Student_Union_Data_Extended.csv
solos,Old Main,present_elec_kwh,linear_interpolation,lassocv,4,4,1,hour,4.877773636454516,4.661346230376445,0.3290083075720273,./models/solos/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_4_4_1_hour,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation,Old_Main_Data_Extended.csv
ensembles,Biological Sciences,present_elec_kwh,linear_regression,lassocv,2,2,1,hour,23.30257838421794,16.822632859903624,0.0892201792380395,./models/ensembles/Biological_Sciences_Data_Extended_present_elec_kwh_linear_regression_lassocv_2_2_1_hour,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_linear_regression,Biological_Sciences_Data_Extended.csv
ensembles,Energy Innovation Center,present_htwt_mmbtu,linear_interpolation,rfecv,6,1,1,hour,2.1843802428783228,0.21894871716607192,0.6049276531877528,./models/ensembles/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_linear_interpolation_rfecv_6_1_1_hour,./models/tmp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_linear_interpolation,Energy_Innovation_Center_Data_Extended.csv
solos,Energy Innovation Center,present_htwt_mmbtu,lstm,rfecv,4,2,1,hour,6.706216146317824,5.648275585664706,10.525594804342358,./models/solos/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_lstm_rfecv_4_2_1_hour,./models/tmp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_lstm,Energy_Innovation_Center_Data_Extended.csv
ensembles,Old Main,present_elec_kwh,linear_regression,rfecv,5,5,1,hour,5.561551821102325,5.291437263579861,0.3564686763366127,./models/ensembles/Old_Main_Data_Extended_present_elec_kwh_linear_regression_rfecv_5_5_1_hour,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_linear_regression,Old_Main_Data_Extended.csv
xgboost,Earth Sciences,present_chll_tonhr,prophet,lassocv,3,3,1,hour,0.6706507898200604,0.46177890341748923,0.2651065351709192,./models/xgboost/Earth_Sciences_Data_Extended_present_chll_tonhr_prophet_lassocv_3_3_1_hour,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_prophet,Earth_Sciences_Data_Extended.csv
solos,Half Acre Gym,present_elec_kwh,linear_interpolation,rfecv,1,1,1,hour,7.210178667992946,4.945977956116174,0.06257195738531424,./models/solos/Half_Acre_Gym_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_1_1_1_hour,./models/tmp/Half_Acre_Gym_Data_Extended_present_elec_kwh_linear_interpolation,Half_Acre_Gym_Data_Extended.csv
xgboost,High Bay,present_elec_kwh,prophet,rfecv,7,7,1,hour,37.636347539244994,27.373797329310435,0.12294976662925595,./models/xgboost/High_Bay_Data_Extended_present_elec_kwh_prophet_rfecv_7_7_1_hour,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_prophet,High_Bay_Data_Extended.csv
solos,Old Main,present_elec_kwh,linear_interpolation,rfecv,7,7,1,hour,5.346553537590284,4.936930205792317,0.3497591454463444,./models/solos/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_7_7_1_hour,./models/tmp/Old_Main_Data_Extended_present_elec_kwh_linear_interpolation,Old_Main_Data_Extended.csv
xgboost,College of Education,present_elec_kwh,prophet,lassocv,7,7,1,hour,5.728848821472879,3.9059585588561303,0.1579021663997747,./models/xgboost/College_of_Education_Data_Extended_present_elec_kwh_prophet_lassocv_7_7_1_hour,./models/tmp/College_of_Education_Data_Extended_present_elec_kwh_prophet,College_of_Education_Data_Extended.csv
xgboost,General Storage,present_elec_kwh,linear_interpolation,lassocv,1,1,1,hour,3.662818933846801,3.0436016436777096,0.23313914013373724,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_1_1_1_hour,./models/tmp/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation,General_Storage_Data_Extended.csv
solos,Information Technology,present_elec_kwh,linear_interpolation,lassocv,6,4,1,hour,52.23011126439603,30.876646897720615,0.07038796747712033,./models/solos/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_6_4_1_hour,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation,Information_Technology_Data_Extended.csv
xgboost,Information Technology,present_elec_kwh,linear_interpolation,rfecv,4,2,1,hour,47.530105144574414,28.56995686869076,0.0644748204248195,./models/xgboost/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_4_2_1_hour,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation,Information_Technology_Data_Extended.csv
ensembles,Visual Arts,present_elec_kwh,linear_regression,rfecv,1,1,1,hour,4.8850848549420585,3.3942958880189975,0.042339871193867,./models/ensembles/Visual_Arts_Data_Extended_present_elec_kwh_linear_regression_rfecv_1_1_1_hour,./models/tmp/Visual_Arts_Data_Extended_present_elec_kwh_linear_regression,Visual_Arts_Data_Extended.csv
xgboost,Williams Conservatory,present_elec_kwh,lstm,rfecv,6,1,1,hour,6.623339037433215,5.501488227532299,0.4787670279395815,./models/xgboost/Williams_Conservatory_Data_Extended_present_elec_kwh_lstm_rfecv_6_1_1_hour,./models/tmp/Williams_Conservatory_Data_Extended_present_elec_kwh_lstm,Williams_Conservatory_Data_Extended.csv
xgboost,Arts and Sciences,present_elec_kwh,linear_regression,rfecv,7,1,1,hour,5.124283027450421,3.6629328672579007,0.18569028459866188,./models/xgboost/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression_rfecv_7_1_1_hour,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_regression,Arts_and_Sciences_Data_Extended.csv
ensembles,Centennial Complex,present_elec_kwh,prophet,rfecv,6,1,1,hour,0.001596172243197148,0.0011541364861289301,0.0095875251888178,./models/ensembles/Centennial_Complex_Data_Extended_present_elec_kwh_prophet_rfecv_6_1_1_hour,./models/tmp/Centennial_Complex_Data_Extended_present_elec_kwh_prophet,Centennial_Complex_Data_Extended.csv
solos,WRI and Bureau of Mines,present_elec_kwh,linear_interpolation,rfecv,5,2,1,hour,6.240303443248548,4.513276336163138,0.09144214143491097,./models/solos/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_2_1_hour,./models/tmp/WRI_and_Bureau_of_Mines_Data_Extended_present_elec_kwh_linear_interpolation,WRI_and_Bureau_of_Mines_Data_Extended.csv
solos,Biological Sciences,present_elec_kwh,linear_regression,rfecv,7,7,1,hour,29.809620969395496,21.94688146705064,0.11420314539287357,./models/solos/Biological_Sciences_Data_Extended_present_elec_kwh_linear_regression_rfecv_7_7_1_hour,./models/tmp/Biological_Sciences_Data_Extended_present_elec_kwh_linear_regression,Biological_Sciences_Data_Extended.csv
xgboost,Centennial Complex,present_chll_tonhr,lstm,lassocv,2,2,1,hour,3.0297496613365205,1.64291841312128,0.06005617662476862,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonhr_lstm_lassocv_2_2_1_hour,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_lstm,Centennial_Complex_Data_Extended.csv
xgboost,Information Technology,present_elec_kwh,linear_interpolation,lassocv,5,4,1,hour,48.26281299797613,32.01547546879451,0.07449190682404865,./models/xgboost/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation_lassocv_5_4_1_hour,./models/tmp/Information_Technology_Data_Extended_present_elec_kwh_linear_interpolation,Information_Technology_Data_Extended.csv
