model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file
xgboost,College of Education,present_elec_kwh,prophet,lassocv,3,3,24,hour,13.665331922182197,9.319372083113697,0.31070422557640426,./models/xgboost/College_of_Education_Data_Extended_present_elec_kwh_prophet_lassocv_3_3_24_hour,./models/tmp/College_of_Education_Data_Extended_present_elec_kwh_prophet,College_of_Education_Data_Extended.csv
xgboost,Earth Sciences,present_chll_tonhr,lstm,rfecv,3,3,24,hour,1.6630159131015412,0.9904466845930259,0.5025086857638429,./models/xgboost/Earth_Sciences_Data_Extended_present_chll_tonhr_lstm_rfecv_3_3_24_hour,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_lstm,Earth_Sciences_Data_Extended.csv
xgboost,Fine Arts,present_elec_kwh,lstm,rfecv,3,1,24,hour,19.567090386194348,14.826329904398989,0.10471421697828165,./models/xgboost/Fine_Arts_Data_Extended_present_elec_kwh_lstm_rfecv_3_1_24_hour,./models/tmp/Fine_Arts_Data_Extended_present_elec_kwh_lstm,Fine_Arts_Data_Extended.csv
xgboost,Coe Library,present_elec_kwh,lstm,lassocv,2,2,24,hour,28.4644889186272,21.848895118930905,0.07015091885417118,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_lstm_lassocv_2_2_24_hour,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_lstm,Coe_Library_Data_Extended.csv
solos,Student Union,present_elec_kwh,linear_regression,lassocv,3,3,24,hour,40.20119297033718,33.61855691511877,0.3228322890443036,./models/solos/Student_Union_Data_Extended_present_elec_kwh_linear_regression_lassocv_3_3_24_hour,./models/tmp/Student_Union_Data_Extended_present_elec_kwh_linear_regression,Student_Union_Data_Extended.csv
solos,Biological Sciences,present_chll_tonhr,linear_interpolation,lassocv,7,7,24,hour,4.259523383970411,3.074181666174952,0.6270720983742764,./models/solos/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation_lassocv_7_7_24_hour,./models/tmp/Biological_Sciences_Data_Extended_present_chll_tonhr_linear_interpolation,Biological_Sciences_Data_Extended.csv
ensembles,High Bay,present_elec_kwh,linear_regression,rfecv,3,3,24,hour,27.48423354074429,23.703487239543147,0.10649333181973784,./models/ensembles/High_Bay_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_3_24_hour,./models/tmp/High_Bay_Data_Extended_present_elec_kwh_linear_regression,High_Bay_Data_Extended.csv
solos,Centennial Complex,present_chll_tonhr,linear_interpolation,rfecv,2,2,24,hour,12.405291689459759,10.415457306289795,0.3531137927249006,./models/solos/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation_rfecv_2_2_24_hour,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_linear_interpolation,Centennial_Complex_Data_Extended.csv
solos,Earth Sciences,present_chll_tonhr,linear_regression,rfecv,5,5,24,hour,1.770260096323062,1.0122379689964314,0.4349477360235958,./models/solos/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_regression_rfecv_5_5_24_hour,./models/tmp/Earth_Sciences_Data_Extended_present_chll_tonhr_linear_regression,Earth_Sciences_Data_Extended.csv
solos,Service Building,present_elec_kwh,prophet,lassocv,7,7,24,hour,12.439062103968588,10.651431999780518,0.5345070833570265,./models/solos/Service_Building_Data_Extended_present_elec_kwh_prophet_lassocv_7_7_24_hour,./models/tmp/Service_Building_Data_Extended_present_elec_kwh_prophet,Service_Building_Data_Extended.csv
