model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file,selected_features_delimited
xgboost,Coe Library,present_elec_kwh,lstm,rfecv,0,0,1,year,413525.2417984932,413321.9760272652,0.15084121214459767,./models/xgboost/Coe_Library_Data_Extended_present_elec_kwh_lstm_rfecv_0_0_1_year,./models/imp/Coe_Library_Data_Extended_present_elec_kwh_lstm,Coe_Library_Data_Extended.csv,
xgboost,College of Education,present_elec_kwh,linear_interpolation,rfecv,0,0,1,year,52970.83106790391,52272.15625,0.14248325804388282,./models/xgboost/College_of_Education_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_0_0_1_year,./models/imp/College_of_Education_Data_Extended_present_elec_kwh_linear_interpolation,College_of_Education_Data_Extended.csv,
xgboost,College of Education,present_elec_kwh,linear_regression,rfecv,0,0,1,year,55915.71831523676,55647.877132156456,0.153527063835073,./models/xgboost/College_of_Education_Data_Extended_present_elec_kwh_linear_regression_rfecv_0_0_1_year,./models/imp/College_of_Education_Data_Extended_present_elec_kwh_linear_regression,College_of_Education_Data_Extended.csv,
xgboost,College of Education,present_elec_kwh,prophet,rfecv,0,0,1,year,56013.021441696605,55941.32688491797,0.15144702749190359,./models/xgboost/College_of_Education_Data_Extended_present_elec_kwh_prophet_rfecv_0_0_1_year,./models/imp/College_of_Education_Data_Extended_present_elec_kwh_prophet,College_of_Education_Data_Extended.csv,
xgboost,College of Education,present_elec_kwh,lstm,rfecv,0,0,1,year,55714.99947036773,55376.072810173035,0.15280307716593036,./models/xgboost/College_of_Education_Data_Extended_present_elec_kwh_lstm_rfecv_0_0_1_year,./models/imp/College_of_Education_Data_Extended_present_elec_kwh_lstm,College_of_Education_Data_Extended.csv,
xgboost,Earth Sciences,present_chll_tonh,linear_interpolation,rfecv,0,0,1,year,4100.554738442985,4099.715124198774,0.14975470921465,./models/xgboost/Earth_Sciences_Data_Extended_present_chll_tonh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Earth_Sciences_Data_Extended_present_chll_tonh_linear_interpolation,Earth_Sciences_Data_Extended.csv,
xgboost,Earth Sciences,present_chll_tonh,linear_regression,rfecv,0,0,1,year,4907.274297192436,4902.071168292419,0.20252227804292086,./models/xgboost/Earth_Sciences_Data_Extended_present_chll_tonh_linear_regression_rfecv_0_0_1_year,./models/imp/Earth_Sciences_Data_Extended_present_chll_tonh_linear_regression,Earth_Sciences_Data_Extended.csv,
xgboost,Earth Sciences,present_chll_tonh,prophet,rfecv,0,0,1,year,4417.701620218474,4417.029622154723,0.17216695537169202,./models/xgboost/Earth_Sciences_Data_Extended_present_chll_tonh_prophet_rfecv_0_0_1_year,./models/imp/Earth_Sciences_Data_Extended_present_chll_tonh_prophet,Earth_Sciences_Data_Extended.csv,
xgboost,Earth Sciences,present_chll_tonh,lstm,rfecv,0,0,1,year,6514.474818509544,6040.434498007482,0.21459273421310693,./models/xgboost/Earth_Sciences_Data_Extended_present_chll_tonh_lstm_rfecv_0_0_1_year,./models/imp/Earth_Sciences_Data_Extended_present_chll_tonh_lstm,Earth_Sciences_Data_Extended.csv,
xgboost,Education Annex,present_elec_kwh,linear_interpolation,rfecv,0,0,1,year,24911.648712293187,24910.04687500003,0.13528490900142331,./models/xgboost/Education_Annex_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Education_Annex_Data_Extended_present_elec_kwh_linear_interpolation,Education_Annex_Data_Extended.csv,
xgboost,Education Annex,present_elec_kwh,linear_regression,rfecv,0,0,1,year,25772.890023918968,25703.922152474566,0.13806684515816015,./models/xgboost/Education_Annex_Data_Extended_present_elec_kwh_linear_regression_rfecv_0_0_1_year,./models/imp/Education_Annex_Data_Extended_present_elec_kwh_linear_regression,Education_Annex_Data_Extended.csv,
xgboost,Education Annex,present_elec_kwh,prophet,rfecv,0,0,1,year,26268.41609964795,26209.65655585291,0.1401437437421587,./models/xgboost/Education_Annex_Data_Extended_present_elec_kwh_prophet_rfecv_0_0_1_year,./models/imp/Education_Annex_Data_Extended_present_elec_kwh_prophet,Education_Annex_Data_Extended.csv,
xgboost,Education Annex,present_elec_kwh,lstm,rfecv,0,0,1,year,25911.994582713647,25825.035517374694,0.13865616891464944,./models/xgboost/Education_Annex_Data_Extended_present_elec_kwh_lstm_rfecv_0_0_1_year,./models/imp/Education_Annex_Data_Extended_present_elec_kwh_lstm,Education_Annex_Data_Extended.csv,
xgboost,Energy Innovation Center,present_elec_kwh,linear_interpolation,rfecv,0,0,1,year,122328.52927582218,120709.71111111064,0.1251210121667125,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_interpolation,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_elec_kwh,linear_regression,rfecv,0,0,1,year,124341.40470092597,123304.11398756382,0.12747266476311034,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_regression_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_linear_regression,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_elec_kwh,prophet,rfecv,0,0,1,year,123714.34659572336,122667.3631793324,0.12683813727425153,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_elec_kwh_prophet_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_prophet,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_elec_kwh,lstm,rfecv,0,0,1,year,123700.73953127999,122588.31159328856,0.12685032036537175,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_elec_kwh_lstm_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_elec_kwh_lstm,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_htwt_mmbtuh,linear_interpolation,rfecv,0,0,1,year,1021247.4025709628,1021247.3839376399,192.76210761214503,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtuh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtuh_linear_interpolation,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_htwt_mmbtuh,linear_regression,rfecv,0,0,1,year,731477.2265161433,719146.2112520591,5.907835726795165,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtuh_linear_regression_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtuh_linear_regression,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_htwt_mmbtuh,prophet,rfecv,0,0,1,year,949282.331276218,949275.4823094131,251.10732618766383,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtuh_prophet_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtuh_prophet,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_htwt_mmbtuh,lstm,rfecv,0,0,1,year,766448.672979454,766448.4135310358,160.18403321006514,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtuh_lstm_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtuh_lstm,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_chll_tonh,linear_interpolation,rfecv,0,0,1,year,1510.0863167911605,1202.8611452982295,0.29022866133492764,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_chll_tonh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_chll_tonh_linear_interpolation,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_chll_tonh,linear_regression,rfecv,0,0,1,year,1413.962568336566,1061.9762730065609,0.24530550388796782,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_chll_tonh_linear_regression_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_chll_tonh_linear_regression,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_chll_tonh,prophet,rfecv,0,0,1,year,1511.350429948817,1198.9123773270458,0.2873989667195845,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_chll_tonh_prophet_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_chll_tonh_prophet,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Energy Innovation Center,present_chll_tonh,lstm,rfecv,0,0,1,year,1453.5559803114184,1132.8970066587608,0.27200102753694144,./models/xgboost/Energy_Innovation_Center_Data_Extended_present_chll_tonh_lstm_rfecv_0_0_1_year,./models/imp/Energy_Innovation_Center_Data_Extended_present_chll_tonh_lstm,Energy_Innovation_Center_Data_Extended.csv,
xgboost,Engineering,present_elec_kwh,linear_interpolation,rfecv,0,0,1,year,229744.2456310112,196749.55000000028,0.08178038695143064,./models/xgboost/Engineering_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Engineering_Data_Extended_present_elec_kwh_linear_interpolation,Engineering_Data_Extended.csv,
xgboost,Engineering,present_elec_kwh,linear_regression,rfecv,0,0,1,year,230796.64159423974,192565.1174909086,0.0799510827261297,./models/xgboost/Engineering_Data_Extended_present_elec_kwh_linear_regression_rfecv_0_0_1_year,./models/imp/Engineering_Data_Extended_present_elec_kwh_linear_regression,Engineering_Data_Extended.csv,
xgboost,Engineering,present_elec_kwh,prophet,rfecv,0,0,1,year,230069.97421728,191333.29217128642,0.07940582069512409,./models/xgboost/Engineering_Data_Extended_present_elec_kwh_prophet_rfecv_0_0_1_year,./models/imp/Engineering_Data_Extended_present_elec_kwh_prophet,Engineering_Data_Extended.csv,
xgboost,Engineering,present_elec_kwh,lstm,rfecv,0,0,1,year,231690.4392997087,193192.80398864765,0.08020157328676404,./models/xgboost/Engineering_Data_Extended_present_elec_kwh_lstm_rfecv_0_0_1_year,./models/imp/Engineering_Data_Extended_present_elec_kwh_lstm,Engineering_Data_Extended.csv,
