campus,bldgname,ts,present_elec_kwh,present_htwt_mmbtuh,present_wtr_usgal,present_chll_tonh,present_co2_tonh,historical_elec_kwh,historical_htwt_mmbtuh,historical_chll_tonh,historical_co2_tonh,latitude,longitude,year,month,day,hour
West,Enzi-STEM,2023-04-14T01:00:00,160.73770000000002,0.8741026,,,0.110909013,,,,,41.315513,-105.583207,2023,4,14,1
West,Enzi-STEM,2023-04-14T02:00:00,162.65720000000002,0.8304703999999999,,,0.112233468,,,,,41.315513,-105.583207,2023,4,14,2
West,Enzi-STEM,2023-04-14T03:00:00,159.8886,0.7947017,,,0.1103231339999999,,,,,41.315513,-105.583207,2023,4,14,3
West,Enzi-STEM,2023-04-14T04:00:00,161.3715,,,,0.1113463349999999,,,,,41.315513,-105.583207,2023,4,14,4
West,Enzi-STEM,2023-04-14T05:00:00,173.2903,,,,0.119570307,,,,,41.315513,-105.583207,2023,4,14,5
West,Enzi-STEM,2023-04-14T06:00:00,188.6224,,,,0.130149456,,,,,41.315513,-105.583207,2023,4,14,6
West,Enzi-STEM,2023-04-14T07:00:00,183.7889,,,,0.126814341,,,,,41.315513,-105.583207,2023,4,14,7
West,Enzi-STEM,2023-04-14T08:00:00,198.8497,,,,0.137206293,,,,,41.315513,-105.583207,2023,4,14,8
West,Enzi-STEM,2023-04-14T09:00:00,,,,,,,,,,41.315513,-105.583207,2023,4,14,9
West,Enzi-STEM,2023-04-14T10:00:00,194.2893,,,,0.134059617,,,,,41.315513,-105.583207,2023,4,14,10
West,Enzi-STEM,2023-04-14T11:00:00,201.4575,0.8228074,,,0.139005675,,,,,41.315513,-105.583207,2023,4,14,11
West,Enzi-STEM,2023-04-14T12:00:00,187.4699,0.6429838999999999,,,0.129354231,,,,,41.315513,-105.583207,2023,4,14,12
West,Enzi-STEM,2023-04-14T13:00:00,190.2953,0.7702813000000001,,,0.131303757,,,,,41.315513,-105.583207,2023,4,14,13
West,Enzi-STEM,2023-04-14T14:00:00,186.402,0.6168745999999999,,,0.1286173799999999,,,,,41.315513,-105.583207,2023,4,14,14
West,Enzi-STEM,2023-04-14T15:00:00,176.68,,,,0.1219092,,,,,41.315513,-105.583207,2023,4,14,15
West,Enzi-STEM,2023-04-14T16:00:00,183.2208,,,,0.126422352,,,,,41.315513,-105.583207,2023,4,14,16
West,Enzi-STEM,2023-04-14T17:00:00,172.0867,0.7412641999999999,,,0.118739823,,,,,41.315513,-105.583207,2023,4,14,17
West,Enzi-STEM,2023-04-14T18:00:00,181.7999,0.7927149,,,0.125441931,,,,,41.315513,-105.583207,2023,4,14,18
West,Enzi-STEM,2023-04-14T19:00:00,175.34420000000003,,,,0.120987498,,,,,41.315513,-105.583207,2023,4,14,19
West,Enzi-STEM,2023-04-14T20:00:00,184.1826,,,,0.127085994,,,,,41.315513,-105.583207,2023,4,14,20
West,Enzi-STEM,2023-04-14T21:00:00,204.3648,,,,0.1410117119999999,,,,,41.315513,-105.583207,2023,4,14,21
West,Enzi-STEM,2023-04-14T22:00:00,156.10420000000002,0.7332769,,,0.107711898,,,,,41.315513,-105.583207,2023,4,14,22
West,Enzi-STEM,2023-04-14T23:00:00,155.1263,,,,0.1070371469999999,,,,,41.315513,-105.583207,2023,4,14,23
West,Enzi-STEM,2023-04-15T00:00:00,191.65920000000003,,,,0.132244848,,,,,41.315513,-105.583207,2023,4,15,0
West,Enzi-STEM,2023-04-15T01:00:00,152.0061,,,,0.1048842089999999,,,,,41.315513,-105.583207,2023,4,15,1
West,Enzi-STEM,2023-04-15T02:00:00,183.935,,,,0.12691515,,,,,41.315513,-105.583207,2023,4,15,2
West,Enzi-STEM,2023-04-15T03:00:00,161.9977,,,,0.111778413,,,,,41.315513,-105.583207,2023,4,15,3
West,Enzi-STEM,2023-04-15T04:00:00,159.762,,,,0.1102357799999999,,,,,41.315513,-105.583207,2023,4,15,4
West,Enzi-STEM,2023-04-15T05:00:00,173.2717,,,,0.119557473,,,,,41.315513,-105.583207,2023,4,15,5
West,Enzi-STEM,2023-04-15T06:00:00,164.1251,,,,0.113246319,,,,,41.315513,-105.583207,2023,4,15,6
West,Enzi-STEM,2023-04-15T07:00:00,158.6851,,,,0.109492719,,,,,41.315513,-105.583207,2023,4,15,7
West,Enzi-STEM,2023-04-15T08:00:00,173.9423,,,,0.1200201869999999,,,,,41.315513,-105.583207,2023,4,15,8
West,Enzi-STEM,2023-04-15T09:00:00,184.9602,,,,0.1276225379999999,,,,,41.315513,-105.583207,2023,4,15,9
West,Enzi-STEM,2023-04-15T10:00:00,177.5528,,,,0.1225114319999999,,,,,41.315513,-105.583207,2023,4,15,10
West,Enzi-STEM,2023-04-15T11:00:00,168.8798,,,,0.1165270619999999,,,,,41.315513,-105.583207,2023,4,15,11
West,Enzi-STEM,2023-04-15T12:00:00,168.7698,0.8104274,,,0.116451162,,,,,41.315513,-105.583207,2023,4,15,12
West,Enzi-STEM,2023-04-15T13:00:00,169.7246,0.7077173,,,0.117109974,,,,,41.315513,-105.583207,2023,4,15,13
West,Enzi-STEM,2023-04-15T14:00:00,164.2355,0.8577145999999999,,,0.113322495,,,,,41.315513,-105.583207,2023,4,15,14
West,Enzi-STEM,2023-04-15T15:00:00,182.2901,,,,0.125780169,,,,,41.315513,-105.583207,2023,4,15,15
West,Enzi-STEM,2023-04-15T16:00:00,171.4136,0.8056418,,,0.118275384,,,,,41.315513,-105.583207,2023,4,15,16
West,Enzi-STEM,2023-04-15T17:00:00,187.2275,0.8266028,,,0.1291869749999999,,,,,41.315513,-105.583207,2023,4,15,17
West,Enzi-STEM,2023-04-15T18:00:00,157.3291,0.8291926,,,0.108557079,,,,,41.315513,-105.583207,2023,4,15,18
West,Enzi-STEM,2023-04-15T19:00:00,155.5758,,,,0.1073473019999999,,,,,41.315513,-105.583207,2023,4,15,19
West,Enzi-STEM,2023-04-15T20:00:00,154.2432,,,,0.106427808,,,,,41.315513,-105.583207,2023,4,15,20
West,Enzi-STEM,2023-04-15T21:00:00,156.0484,,,,0.1076733959999999,,,,,41.315513,-105.583207,2023,4,15,21
West,Enzi-STEM,2023-04-15T22:00:00,164.481,,,,0.1134918899999999,,,,,41.315513,-105.583207,2023,4,15,22
West,Enzi-STEM,2023-04-15T23:00:00,162.94979999999998,,,,0.1124353619999999,,,,,41.315513,-105.583207,2023,4,15,23
West,Enzi-STEM,2023-04-16T00:00:00,156.3595,,,,0.107888055,,,,,41.315513,-105.583207,2023,4,16,0
West,Enzi-STEM,2023-04-16T01:00:00,161.6997,,,,0.111572793,,,,,41.315513,-105.583207,2023,4,16,1
West,Enzi-STEM,2023-04-16T02:00:00,159.8735,,,,0.110312715,,,,,41.315513,-105.583207,2023,4,16,2
West,Enzi-STEM,2023-04-16T03:00:00,162.5772,,,,0.112178268,,,,,41.315513,-105.583207,2023,4,16,3
West,Enzi-STEM,2023-04-16T04:00:00,164.5998,,,,0.1135738619999999,,,,,41.315513,-105.583207,2023,4,16,4
West,Enzi-STEM,2023-04-16T05:00:00,164.7691,,,,0.113690679,,,,,41.315513,-105.583207,2023,4,16,5
West,Enzi-STEM,2023-04-16T06:00:00,157.02460000000002,,,,0.108346974,,,,,41.315513,-105.583207,2023,4,16,6
West,Enzi-STEM,2023-04-16T07:00:00,156.3101,,,,0.107853969,,,,,41.315513,-105.583207,2023,4,16,7
West,Enzi-STEM,2023-04-16T08:00:00,172.3324,0.7830159999999999,,,0.118909356,,,,,41.315513,-105.583207,2023,4,16,8
West,Enzi-STEM,2023-04-16T09:00:00,175.50770000000003,0.6448815,,,0.121100313,,,,,41.315513,-105.583207,2023,4,16,9
West,Enzi-STEM,2023-04-16T10:00:00,161.107,0.5917771,,,0.1111638299999999,,,,,41.315513,-105.583207,2023,4,16,10
West,Enzi-STEM,2023-04-16T11:00:00,178.3438,0.5349263000000001,,,0.1230572219999999,,,,,41.315513,-105.583207,2023,4,16,11
West,Enzi-STEM,2023-04-16T12:00:00,165.31570000000002,0.4952727999999999,,,0.114067833,,,,,41.315513,-105.583207,2023,4,16,12
West,Enzi-STEM,2023-04-16T13:00:00,159.2414,0.4692665,,,0.109876566,,,,,41.315513,-105.583207,2023,4,16,13
West,Enzi-STEM,2023-04-16T14:00:00,159.65179999999998,0.431293,,,0.1101597419999999,,,,,41.315513,-105.583207,2023,4,16,14
West,Enzi-STEM,2023-04-16T15:00:00,155.8692,0.3604147,,,0.107549748,,,,,41.315513,-105.583207,2023,4,16,15
West,Enzi-STEM,2023-04-16T16:00:00,152.934,0.3524339,,,0.1055244599999999,,,,,41.315513,-105.583207,2023,4,16,16
West,Enzi-STEM,2023-04-16T17:00:00,138.26229999999998,0.2957607,,,0.0954009869999999,,,,,41.315513,-105.583207,2023,4,16,17
West,Enzi-STEM,2023-04-16T18:00:00,138.52929999999998,0.2842102999999999,,,0.0955852169999999,,,,,41.315513,-105.583207,2023,4,16,18
West,Enzi-STEM,2023-04-16T19:00:00,138.18179999999998,0.3768057,,,0.0953454419999999,,,,,41.315513,-105.583207,2023,4,16,19
West,Enzi-STEM,2023-04-16T20:00:00,148.2458,0.5065585,,,0.102289602,,,,,41.315513,-105.583207,2023,4,16,20
West,Enzi-STEM,2023-04-16T21:00:00,152.4256,0.5585229,,,0.105173664,,,,,41.315513,-105.583207,2023,4,16,21
West,Enzi-STEM,2023-04-16T22:00:00,159.5714,0.6118891,,,0.110104266,,,,,41.315513,-105.583207,2023,4,16,22
West,Enzi-STEM,2023-04-16T23:00:00,156.5055,0.5616703000000001,,,0.107988795,,,,,41.315513,-105.583207,2023,4,16,23
West,Enzi-STEM,2023-04-17T00:00:00,154.9146,0.6577826999999999,,,0.106891074,,,,,41.315513,-105.583207,2023,4,17,0
West,Enzi-STEM,2023-04-17T01:00:00,166.51520000000002,0.5920063,,,0.114895488,,,,,41.315513,-105.583207,2023,4,17,1
West,Enzi-STEM,2023-04-17T02:00:00,160.9026,0.5451148,,,0.111022794,,,,,41.315513,-105.583207,2023,4,17,2
West,Enzi-STEM,2023-04-17T03:00:00,161.803,0.7470773,,,0.11164407,,,,,41.315513,-105.583207,2023,4,17,3
West,Enzi-STEM,2023-04-17T04:00:00,151.693,0.7627662,,,0.10466817,,,,,41.315513,-105.583207,2023,4,17,4
West,Enzi-STEM,2023-04-17T05:00:00,162.2044,0.5548551999999999,,,0.1119210359999999,,,,,41.315513,-105.583207,2023,4,17,5
West,Enzi-STEM,2023-04-17T06:00:00,177.785,0.7156110999999999,,,0.12267165,,,,,41.315513,-105.583207,2023,4,17,6
West,Enzi-STEM,2023-04-17T07:00:00,182.117,0.7771168,,,0.12566073,,,,,41.315513,-105.583207,2023,4,17,7
West,Enzi-STEM,2023-04-17T08:00:00,186.5738,0.5871524,,,0.128735922,,,,,41.315513,-105.583207,2023,4,17,8
West,Enzi-STEM,2023-04-17T09:00:00,187.21320000000003,0.4549818,,,0.129177108,,,,,41.315513,-105.583207,2023,4,17,9
West,Enzi-STEM,2023-04-17T10:00:00,190.7979,0.3976695,,,0.131650551,,,,,41.315513,-105.583207,2023,4,17,10
West,Enzi-STEM,2023-04-17T11:00:00,207.6116,0.3256112,,,0.143252004,,,,,41.315513,-105.583207,2023,4,17,11
West,Enzi-STEM,2023-04-17T12:00:00,194.3057,0.3140898,,,0.134070933,,,,,41.315513,-105.583207,2023,4,17,12
West,Enzi-STEM,2023-04-17T13:00:00,196.0001,0.2824702999999999,,,0.135240069,,,,,41.315513,-105.583207,2023,4,17,13
West,Enzi-STEM,2023-04-17T14:00:00,,0.3835205,,,,,,,,41.315513,-105.583207,2023,4,17,14
West,Enzi-STEM,2023-04-17T15:00:00,212.216,0.379334,,,0.14642904,,,,,41.315513,-105.583207,2023,4,17,15
West,Enzi-STEM,2023-04-17T16:00:00,193.7721,0.2711024999999999,,,0.1337027489999999,,,,,41.315513,-105.583207,2023,4,17,16
West,Enzi-STEM,2023-04-17T17:00:00,181.9984,0.2691117999999999,,,0.125578896,,,,,41.315513,-105.583207,2023,4,17,17
West,Enzi-STEM,2023-04-17T18:00:00,190.409,0.3085963,,,0.13138221,,,,,41.315513,-105.583207,2023,4,17,18
West,Enzi-STEM,2023-04-17T19:00:00,195.1903,0.3559598,,,0.134681307,,,,,41.315513,-105.583207,2023,4,17,19
West,Enzi-STEM,2023-04-17T20:00:00,194.3848,0.4718894,,,0.134125512,,,,,41.315513,-105.583207,2023,4,17,20
West,Enzi-STEM,2023-04-17T21:00:00,188.3975,0.55696,,,0.129994275,,,,,41.315513,-105.583207,2023,4,17,21
West,Enzi-STEM,2023-04-17T22:00:00,156.09279999999998,0.4310602,,,0.1077040319999999,,,,,41.315513,-105.583207,2023,4,17,22
West,Enzi-STEM,2023-04-17T23:00:00,157.5016,0.4976363,,,0.108676104,,,,,41.315513,-105.583207,2023,4,17,23
West,Enzi-STEM,2023-04-18T00:00:00,156.0906,0.6118813000000001,,,0.1077025139999999,,,,,41.315513,-105.583207,2023,4,18,0
West,Enzi-STEM,2023-04-18T01:00:00,153.58360000000002,0.6431583000000001,,,0.105972684,,,,,41.315513,-105.583207,2023,4,18,1
West,Enzi-STEM,2023-04-18T02:00:00,157.1035,0.6901607,,,0.1084014149999999,,,,,41.315513,-105.583207,2023,4,18,2
West,Enzi-STEM,2023-04-18T03:00:00,152.2099,0.6763279,,,0.105024831,,,,,41.315513,-105.583207,2023,4,18,3
West,Enzi-STEM,2023-04-18T04:00:00,193.8525,0.4646080999999999,,,0.1337582249999999,,,,,41.315513,-105.583207,2023,4,18,4
West,Enzi-STEM,2023-04-18T05:00:00,154.80020000000002,0.5388474,,,0.106812138,,,,,41.315513,-105.583207,2023,4,18,5
West,Enzi-STEM,2023-04-18T06:00:00,216.9755,,,,0.149713095,,,,,41.315513,-105.583207,2023,4,18,6
West,Enzi-STEM,2023-04-18T07:00:00,180.918,0.6057695999999999,,,0.12483342,,,,,41.315513,-105.583207,2023,4,18,7
West,Enzi-STEM,2023-04-18T08:00:00,194.2562,0.4642774,,,0.134036778,,,,,41.315513,-105.583207,2023,4,18,8
West,Enzi-STEM,2023-04-18T09:00:00,205.7609,0.3673442999999999,,,0.1419750209999999,,,,,41.315513,-105.583207,2023,4,18,9
West,Enzi-STEM,2023-04-18T10:00:00,199.6774,0.3535800999999999,,,0.137777406,,,,,41.315513,-105.583207,2023,4,18,10
West,Enzi-STEM,2023-04-18T11:00:00,203.3449,0.358128,,,0.140307981,,,,,41.315513,-105.583207,2023,4,18,11
West,Enzi-STEM,2023-04-18T12:00:00,,0.2927135999999999,,,,,,,,41.315513,-105.583207,2023,4,18,12
West,Enzi-STEM,2023-04-18T13:00:00,208.1606,0.3679088,,,0.143630814,,,,,41.315513,-105.583207,2023,4,18,13
West,Enzi-STEM,2023-04-18T14:00:00,,0.4361564,,,,,,,,41.315513,-105.583207,2023,4,18,14
West,Enzi-STEM,2023-04-18T15:00:00,222.1053,0.288788,,,0.153252657,,,,,41.315513,-105.583207,2023,4,18,15
West,Enzi-STEM,2023-04-18T16:00:00,193.9722,0.3275435999999999,,,0.1338408179999999,,,,,41.315513,-105.583207,2023,4,18,16
West,Enzi-STEM,2023-04-18T17:00:00,183.5993,0.492896,,,0.126683517,,,,,41.315513,-105.583207,2023,4,18,17
West,Enzi-STEM,2023-04-18T18:00:00,187.3182,0.4597682999999999,,,0.129249558,,,,,41.315513,-105.583207,2023,4,18,18
West,Enzi-STEM,2023-04-18T19:00:00,175.32500000000002,0.4373250999999999,,,0.12097425,,,,,41.315513,-105.583207,2023,4,18,19
West,Enzi-STEM,2023-04-18T20:00:00,184.587,0.6891613,,,0.12736503,,,,,41.315513,-105.583207,2023,4,18,20
West,Enzi-STEM,2023-04-18T21:00:00,168.5457,,,,0.116296533,,,,,41.315513,-105.583207,2023,4,18,21
West,Enzi-STEM,2023-04-18T22:00:00,152.1764,0.8132594999999999,,,0.105001716,,,,,41.315513,-105.583207,2023,4,18,22
West,Enzi-STEM,2023-04-18T23:00:00,156.14720000000003,0.7352422,,,0.107741568,,,,,41.315513,-105.583207,2023,4,18,23
West,Enzi-STEM,2023-04-19T00:00:00,160.2715,0.7822334,,,0.110587335,,,,,41.315513,-105.583207,2023,4,19,0
West,Enzi-STEM,2023-04-19T01:00:00,161.5648,0.8630078,,,0.111479712,,,,,41.315513,-105.583207,2023,4,19,1
West,Enzi-STEM,2023-04-19T02:00:00,159.66629999999998,,,,0.1101697469999999,,,,,41.315513,-105.583207,2023,4,19,2
West,Enzi-STEM,2023-04-19T03:00:00,161.63420000000002,,,,0.111527598,,,,,41.315513,-105.583207,2023,4,19,3
West,Enzi-STEM,2023-04-19T04:00:00,161.8152,,,,0.111652488,,,,,41.315513,-105.583207,2023,4,19,4
West,Enzi-STEM,2023-04-19T05:00:00,164.3606,,,,0.113408814,,,,,41.315513,-105.583207,2023,4,19,5
West,Enzi-STEM,2023-04-19T06:00:00,192.8112,,,,0.133039728,,,,,41.315513,-105.583207,2023,4,19,6
West,Enzi-STEM,2023-04-19T07:00:00,183.4348,0.8288544999999999,,,0.1265700119999999,,,,,41.315513,-105.583207,2023,4,19,7
West,Enzi-STEM,2023-04-19T08:00:00,201.646,0.9041348,,,0.1391357399999999,,,,,41.315513,-105.583207,2023,4,19,8
West,Enzi-STEM,2023-04-19T09:00:00,198.732,,,,0.1371250799999999,,,,,41.315513,-105.583207,2023,4,19,9
West,Enzi-STEM,2023-04-19T10:00:00,200.913,0.67335,,,0.13862997,,,,,41.315513,-105.583207,2023,4,19,10
West,Enzi-STEM,2023-04-19T11:00:00,,0.7885149,,,,,,,,41.315513,-105.583207,2023,4,19,11
West,Enzi-STEM,2023-04-19T12:00:00,213.4839,0.6993808,,,0.147303891,,,,,41.315513,-105.583207,2023,4,19,12
West,Enzi-STEM,2023-04-19T13:00:00,218.351,,,,0.15066219,,,,,41.315513,-105.583207,2023,4,19,13
West,Enzi-STEM,2023-04-19T14:00:00,,,,,,,,,,41.315513,-105.583207,2023,4,19,14
West,Enzi-STEM,2023-04-19T15:00:00,218.2879,0.6947454,,,0.150618651,,,,,41.315513,-105.583207,2023,4,19,15
West,Enzi-STEM,2023-04-19T16:00:00,208.4078,0.6278617,,,0.143801382,,,,,41.315513,-105.583207,2023,4,19,16
West,Enzi-STEM,2023-04-19T17:00:00,204.2268,0.7045009,,,0.140916492,,,,,41.315513,-105.583207,2023,4,19,17
West,Enzi-STEM,2023-04-19T18:00:00,192.6562,0.8148011,,,0.132932778,,,,,41.315513,-105.583207,2023,4,19,18
West,Enzi-STEM,2023-04-19T19:00:00,190.3701,0.8665122,,,0.131355369,,,,,41.315513,-105.583207,2023,4,19,19
West,Enzi-STEM,2023-04-19T20:00:00,189.2021,,,,0.1305494489999999,,,,,41.315513,-105.583207,2023,4,19,20
West,Enzi-STEM,2023-04-19T21:00:00,198.3339,,,,0.136850391,,,,,41.315513,-105.583207,2023,4,19,21
West,Enzi-STEM,2023-04-19T22:00:00,172.1034,,,,0.118751346,,,,,41.315513,-105.583207,2023,4,19,22
West,Enzi-STEM,2023-04-19T23:00:00,177.30720000000002,,,,0.122341968,,,,,41.315513,-105.583207,2023,4,19,23
West,Enzi-STEM,2023-04-20T00:00:00,172.5275,,,,0.119043975,,,,,41.315513,-105.583207,2023,4,20,0
West,Enzi-STEM,2023-04-20T01:00:00,162.1078,,,,0.1118543819999999,,,,,41.315513,-105.583207,2023,4,20,1
West,Enzi-STEM,2023-04-20T02:00:00,172.9396,,,,0.119328324,,,,,41.315513,-105.583207,2023,4,20,2
West,Enzi-STEM,2023-04-20T03:00:00,158.62070000000003,,,,0.109448283,,,,,41.315513,-105.583207,2023,4,20,3
West,Enzi-STEM,2023-04-20T04:00:00,166.1294,,,,0.114629286,,,,,41.315513,-105.583207,2023,4,20,4
West,Enzi-STEM,2023-04-20T05:00:00,168.653,,,,0.1163705699999999,,,,,41.315513,-105.583207,2023,4,20,5
West,Enzi-STEM,2023-04-20T06:00:00,189.8296,,,,0.130982424,,,,,41.315513,-105.583207,2023,4,20,6
West,Enzi-STEM,2023-04-20T07:00:00,189.93,,,,0.1310517,,,,,41.315513,-105.583207,2023,4,20,7
West,Enzi-STEM,2023-04-20T08:00:00,204.3035,,,,0.140969415,,,,,41.315513,-105.583207,2023,4,20,8
West,Enzi-STEM,2023-04-20T09:00:00,,,,,,,,,,41.315513,-105.583207,2023,4,20,9
West,Enzi-STEM,2023-04-20T10:00:00,217.05820000000003,0.8810969,,,0.149770158,,,,,41.315513,-105.583207,2023,4,20,10
West,Enzi-STEM,2023-04-20T11:00:00,205.2483,0.6875738,,,0.141621327,,,,,41.315513,-105.583207,2023,4,20,11
West,Enzi-STEM,2023-04-20T12:00:00,219.8465,0.7629760999999999,,,0.1516940849999999,,,,,41.315513,-105.583207,2023,4,20,12
West,Enzi-STEM,2023-04-20T13:00:00,217.58,0.8949735,,,0.1501302,,,,,41.315513,-105.583207,2023,4,20,13
West,Enzi-STEM,2023-04-20T14:00:00,,0.8857879,,,,,,,,41.315513,-105.583207,2023,4,20,14
West,Enzi-STEM,2023-04-20T15:00:00,215.1864,0.6066628000000001,,,0.1484786159999999,,,,,41.315513,-105.583207,2023,4,20,15
West,Enzi-STEM,2023-04-20T16:00:00,194.0176,0.6718978,,,0.133872144,,,,,41.315513,-105.583207,2023,4,20,16
West,Enzi-STEM,2023-04-20T17:00:00,217.5939,0.797287,,,0.150139791,,,,,41.315513,-105.583207,2023,4,20,17
West,Enzi-STEM,2023-04-20T18:00:00,188.1619,0.9168898,,,0.129831711,,,,,41.315513,-105.583207,2023,4,20,18
West,Enzi-STEM,2023-04-20T19:00:00,175.6989,0.9323916,,,0.121232241,,,,,41.315513,-105.583207,2023,4,20,19
West,Enzi-STEM,2023-04-20T20:00:00,177.476,,,,0.1224584399999999,,,,,41.315513,-105.583207,2023,4,20,20
West,Enzi-STEM,2023-04-20T21:00:00,180.531,,,,0.12456639,,,,,41.315513,-105.583207,2023,4,20,21
West,Enzi-STEM,2023-04-20T22:00:00,168.18970000000002,0.9136495,,,0.116050893,,,,,41.315513,-105.583207,2023,4,20,22
West,Enzi-STEM,2023-04-20T23:00:00,162.8675,0.8598366999999999,,,0.112378575,,,,,41.315513,-105.583207,2023,4,20,23
West,Enzi-STEM,2023-04-21T00:00:00,162.5993,,,,0.1121935169999999,,,,,41.315513,-105.583207,2023,4,21,0
West,Enzi-STEM,2023-04-21T01:00:00,159.0757,,,,0.109762233,,,,,41.315513,-105.583207,2023,4,21,1
West,Enzi-STEM,2023-04-21T02:00:00,162.7794,,,,0.112317786,,,,,41.315513,-105.583207,2023,4,21,2
West,Enzi-STEM,2023-04-21T03:00:00,165.43710000000002,,,,0.114151599,,,,,41.315513,-105.583207,2023,4,21,3
West,Enzi-STEM,2023-04-21T04:00:00,162.4077,,,,0.112061313,,,,,41.315513,-105.583207,2023,4,21,4
West,Enzi-STEM,2023-04-21T05:00:00,167.61950000000002,,,,0.115657455,,,,,41.315513,-105.583207,2023,4,21,5
West,Enzi-STEM,2023-04-21T06:00:00,209.6798,,,,0.144679062,,,,,41.315513,-105.583207,2023,4,21,6
West,Enzi-STEM,2023-04-21T07:00:00,193.29370000000003,,,,0.133372653,,,,,41.315513,-105.583207,2023,4,21,7
West,Enzi-STEM,2023-04-21T08:00:00,190.471,,,,0.13142499,,,,,41.315513,-105.583207,2023,4,21,8
West,Enzi-STEM,2023-04-21T09:00:00,196.7458,,,,0.135754602,,,,,41.315513,-105.583207,2023,4,21,9
West,Enzi-STEM,2023-04-21T10:00:00,197.8114,0.7876415,,,0.136489866,,,,,41.315513,-105.583207,2023,4,21,10
West,Enzi-STEM,2023-04-21T11:00:00,214.7113,,,,0.148150797,,,,,41.315513,-105.583207,2023,4,21,11
West,Enzi-STEM,2023-04-21T12:00:00,191.8398,0.8141273,,,0.132369462,,,,,41.315513,-105.583207,2023,4,21,12
West,Enzi-STEM,2023-04-21T13:00:00,203.1564,,,,0.1401779159999999,,,,,41.315513,-105.583207,2023,4,21,13
West,Enzi-STEM,2023-04-21T14:00:00,189.7625,0.9006418,,,0.130936125,,,,,41.315513,-105.583207,2023,4,21,14
West,Enzi-STEM,2023-04-21T15:00:00,169.72570000000002,,,,0.117110733,,,,,41.315513,-105.583207,2023,4,21,15
West,Enzi-STEM,2023-04-21T16:00:00,179.5689,0.8146066,,,0.123902541,,,,,41.315513,-105.583207,2023,4,21,16
West,Enzi-STEM,2023-04-21T17:00:00,189.648,0.8025332,,,0.13085712,,,,,41.315513,-105.583207,2023,4,21,17
West,Enzi-STEM,2023-04-21T18:00:00,182.4544,,,,0.125893536,,,,,41.315513,-105.583207,2023,4,21,18
West,Enzi-STEM,2023-04-21T19:00:00,181.3627,,,,0.1251402629999999,,,,,41.315513,-105.583207,2023,4,21,19
West,Enzi-STEM,2023-04-21T20:00:00,181.572,,,,0.12528468,,,,,41.315513,-105.583207,2023,4,21,20
West,Enzi-STEM,2023-04-21T21:00:00,177.1148,,,,0.122209212,,,,,41.315513,-105.583207,2023,4,21,21
West,Enzi-STEM,2023-04-21T22:00:00,163.9369,,,,0.113116461,,,,,41.315513,-105.583207,2023,4,21,22
West,Enzi-STEM,2023-04-21T23:00:00,156.857,,,,0.10823133,,,,,41.315513,-105.583207,2023,4,21,23
West,Enzi-STEM,2023-04-22T00:00:00,173.2333,,,,0.119530977,,,,,41.315513,-105.583207,2023,4,22,0
West,Enzi-STEM,2023-04-22T01:00:00,159.5987,,,,0.110123103,,,,,41.315513,-105.583207,2023,4,22,1
West,Enzi-STEM,2023-04-22T02:00:00,160.5744,,,,0.110796336,,,,,41.315513,-105.583207,2023,4,22,2
West,Enzi-STEM,2023-04-22T03:00:00,155.5652,,,,0.107339988,,,,,41.315513,-105.583207,2023,4,22,3
West,Enzi-STEM,2023-04-22T04:00:00,164.6372,,,,0.113599668,,,,,41.315513,-105.583207,2023,4,22,4
West,Enzi-STEM,2023-04-22T05:00:00,160.2142,,,,0.110547798,,,,,41.315513,-105.583207,2023,4,22,5
West,Enzi-STEM,2023-04-22T06:00:00,163.05679999999998,,,,0.1125091919999999,,,,,41.315513,-105.583207,2023,4,22,6
West,Enzi-STEM,2023-04-22T07:00:00,173.1479,,,,0.119472051,,,,,41.315513,-105.583207,2023,4,22,7
West,Enzi-STEM,2023-04-22T08:00:00,177.8843,,,,0.122740167,,,,,41.315513,-105.583207,2023,4,22,8
West,Enzi-STEM,2023-04-22T09:00:00,180.497,,,,0.12454293,,,,,41.315513,-105.583207,2023,4,22,9
West,Enzi-STEM,2023-04-22T10:00:00,180.085,,,,0.12425865,,,,,41.315513,-105.583207,2023,4,22,10
West,Enzi-STEM,2023-04-22T11:00:00,193.1436,0.9128959,,,0.1332690839999999,,,,,41.315513,-105.583207,2023,4,22,11
West,Enzi-STEM,2023-04-22T12:00:00,186.5507,,,,0.128719983,,,,,41.315513,-105.583207,2023,4,22,12
West,Enzi-STEM,2023-04-22T13:00:00,177.65789999999998,0.8155903999999999,,,0.1225839509999999,,,,,41.315513,-105.583207,2023,4,22,13
West,Enzi-STEM,2023-04-22T14:00:00,181.4758,0.8281356,,,0.1252183019999999,,,,,41.315513,-105.583207,2023,4,22,14
West,Enzi-STEM,2023-04-22T15:00:00,199.33470000000003,0.6243954,,,0.137540943,,,,,41.315513,-105.583207,2023,4,22,15
West,Enzi-STEM,2023-04-22T16:00:00,174.2042,0.7166975,,,0.1202008979999999,,,,,41.315513,-105.583207,2023,4,22,16
West,Enzi-STEM,2023-04-22T17:00:00,154.3505,0.7618274,,,0.106501845,,,,,41.315513,-105.583207,2023,4,22,17
West,Enzi-STEM,2023-04-22T18:00:00,159.2229,0.7502631999999999,,,0.109863801,,,,,41.315513,-105.583207,2023,4,22,18
