campus,bldgname,ts,present_elec_kwh,historical_elec_kwh,present_htwt_mmbtu,historical_htwt_mmbtu,present_wtr_usgal,historical_wtr_usgal,present_chll_tonhr,historical_chll_tonhr,present_co2_tons,historical_co2_tons,latitude,longitude,year,month,day,hour,temp_c,rel_humidity_%,surface_pressure_hpa,cloud_cover_%,direct_radiation_w/m2,precipitation_mm,wind_speed_ground_km/h,wind_dir_ground_deg
East,HAPC and RAC,2023-02-05T02:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
East,HAPC and RAC,2023-02-05T03:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
East,HAPC and RAC,2023-02-05T04:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
East,HAPC and RAC,2023-02-05T05:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
East,HAPC and RAC,2023-02-05T06:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
East,HAPC and RAC,2023-02-05T07:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
East,HAPC and RAC,2023-02-05T08:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
East,HAPC and RAC,2023-02-05T09:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
East,HAPC and RAC,2023-02-05T10:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
East,HAPC and RAC,2023-02-05T11:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
East,HAPC and RAC,2023-02-05T12:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
East,HAPC and RAC,2023-02-05T13:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
East,HAPC and RAC,2023-02-05T14:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
East,HAPC and RAC,2023-02-05T15:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
East,HAPC and RAC,2023-02-05T16:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
East,HAPC and RAC,2023-02-05T17:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
East,HAPC and RAC,2023-02-05T18:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
East,HAPC and RAC,2023-02-05T19:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
East,HAPC and RAC,2023-02-05T20:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
East,HAPC and RAC,2023-02-05T21:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
East,HAPC and RAC,2023-02-05T22:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
East,HAPC and RAC,2023-02-05T23:00:00,,,,,,,,,,,41.312863,-105.567951,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
East,High Bay,2023-02-05T00:00:00,172.0,,,,,,,,0.11868,,41.316968,-105.570552,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
East,High Bay,2023-02-05T01:00:00,246.0,252.0,,,,,,,0.16974,0.1738799999999999,41.316968,-105.570552,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
East,High Bay,2023-02-05T02:00:00,171.0,242.0,,,,,,,0.11799,0.16698,41.316968,-105.570552,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
East,High Bay,2023-02-05T03:00:00,246.0,,,,,,,,0.16974,,41.316968,-105.570552,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
East,High Bay,2023-02-05T04:00:00,173.0,203.0,,,,,,,0.1193699999999999,0.14007,41.316968,-105.570552,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
East,High Bay,2023-02-05T05:00:00,248.0,,,,,,,,0.17112,,41.316968,-105.570552,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
East,High Bay,2023-02-05T06:00:00,178.0,202.0,,,,,,,0.12282,0.13938,41.316968,-105.570552,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
East,High Bay,2023-02-05T07:00:00,246.0,,,,,,,,0.16974,,41.316968,-105.570552,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
East,High Bay,2023-02-05T08:00:00,177.0,197.0,,,,,,,0.1221299999999999,0.13593,41.316968,-105.570552,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
East,High Bay,2023-02-05T09:00:00,240.0,,,,,,,,0.1656,,41.316968,-105.570552,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
East,High Bay,2023-02-05T10:00:00,170.0,204.0,,,,,,,0.1172999999999999,0.14076,41.316968,-105.570552,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
East,High Bay,2023-02-05T11:00:00,202.0,,,,,,,,0.13938,,41.316968,-105.570552,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
East,High Bay,2023-02-05T12:00:00,206.0,196.0,,,,,,,0.14214,0.13524,41.316968,-105.570552,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
East,High Bay,2023-02-05T13:00:00,230.0,,,,,,,,0.1586999999999999,,41.316968,-105.570552,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
East,High Bay,2023-02-05T14:00:00,170.0,186.0,,,,,,,0.1172999999999999,0.1283399999999999,41.316968,-105.570552,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
East,High Bay,2023-02-05T15:00:00,234.0,,,,,,,,0.16146,,41.316968,-105.570552,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
East,High Bay,2023-02-05T16:00:00,169.0,189.0,,,,,,,0.1166099999999999,0.13041,41.316968,-105.570552,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
East,High Bay,2023-02-05T17:00:00,230.0,,,,,,,,0.1586999999999999,,41.316968,-105.570552,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
East,High Bay,2023-02-05T18:00:00,177.0,199.0,,,,,,,0.1221299999999999,0.13731,41.316968,-105.570552,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
East,High Bay,2023-02-05T19:00:00,243.0,,,,,,,,0.1676699999999999,,41.316968,-105.570552,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
East,High Bay,2023-02-05T20:00:00,175.0,196.0,,,,,,,0.12075,0.13524,41.316968,-105.570552,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
East,High Bay,2023-02-05T21:00:00,247.0,,,,,,,,0.17043,,41.316968,-105.570552,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
East,High Bay,2023-02-05T22:00:00,174.0,198.0,,,,,,,0.12006,0.13662,41.316968,-105.570552,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
East,High Bay,2023-02-05T23:00:00,248.0,235.0,,,,,,,0.17112,0.16215,41.316968,-105.570552,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
East,Indoor Practice Facility,2023-02-05T00:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.312724,-105.566145,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
East,Indoor Practice Facility,2023-02-05T01:00:00,20.0,30.0,,,,,,,0.0138,0.0207,41.312724,-105.566145,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
East,Indoor Practice Facility,2023-02-05T02:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.312724,-105.566145,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
East,Indoor Practice Facility,2023-02-05T03:00:00,30.0,30.0,,,,0.06,,,0.0207,0.0207,41.312724,-105.566145,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
East,Indoor Practice Facility,2023-02-05T04:00:00,10.0,20.0,,,,,,,0.0069,0.0138,41.312724,-105.566145,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
East,Indoor Practice Facility,2023-02-05T05:00:00,30.0,20.0,,,,,,,0.0207,0.0138,41.312724,-105.566145,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
East,Indoor Practice Facility,2023-02-05T06:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.312724,-105.566145,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
East,Indoor Practice Facility,2023-02-05T07:00:00,20.0,30.0,,,,0.03,,,0.0138,0.0207,41.312724,-105.566145,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
East,Indoor Practice Facility,2023-02-05T08:00:00,20.0,10.0,,,,1.88,,,0.0138,0.0069,41.312724,-105.566145,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
East,Indoor Practice Facility,2023-02-05T09:00:00,20.0,,,,,,,,0.0138,,41.312724,-105.566145,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
East,Indoor Practice Facility,2023-02-05T10:00:00,10.0,,,,,3.6,,,0.0069,,41.312724,-105.566145,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
East,Indoor Practice Facility,2023-02-05T11:00:00,20.0,,,,,,,,0.0138,,41.312724,-105.566145,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
East,Indoor Practice Facility,2023-02-05T12:00:00,10.0,10.0,,,,1.82,,,0.0069,0.0069,41.312724,-105.566145,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
East,Indoor Practice Facility,2023-02-05T13:00:00,30.0,20.0,,,,9.37,,,0.0207,0.0138,41.312724,-105.566145,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
East,Indoor Practice Facility,2023-02-05T14:00:00,30.0,20.0,,,,,,,0.0207,0.0138,41.312724,-105.566145,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
East,Indoor Practice Facility,2023-02-05T15:00:00,40.0,30.0,,,,4.220000000000001,,,0.0276,0.0207,41.312724,-105.566145,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
East,Indoor Practice Facility,2023-02-05T16:00:00,40.0,40.0,,,,23.35,,,0.0276,0.0276,41.312724,-105.566145,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
East,Indoor Practice Facility,2023-02-05T17:00:00,50.0,50.0,,,,33.15,,,0.0344999999999999,0.0344999999999999,41.312724,-105.566145,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
East,Indoor Practice Facility,2023-02-05T18:00:00,30.0,40.0,,,,10.74,,,0.0207,0.0276,41.312724,-105.566145,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
East,Indoor Practice Facility,2023-02-05T19:00:00,60.0,60.0,,,,,,,0.0414,0.0414,41.312724,-105.566145,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
East,Indoor Practice Facility,2023-02-05T20:00:00,40.0,20.0,,,,,,,0.0276,0.0138,41.312724,-105.566145,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
East,Indoor Practice Facility,2023-02-05T21:00:00,50.0,30.0,,,,0.06,,,0.0344999999999999,0.0207,41.312724,-105.566145,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
East,Indoor Practice Facility,2023-02-05T22:00:00,40.0,20.0,,,,,,,0.0276,0.0138,41.312724,-105.566145,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
East,Indoor Practice Facility,2023-02-05T23:00:00,30.0,40.0,,,,,,,0.0207,0.0276,41.312724,-105.566145,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
East,Information Technology,2023-02-05T00:00:00,292.0,404.0,,0.1015625,,,,,0.20148,0.27876,41.311315,-105.573954,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
East,Information Technology,2023-02-05T01:00:00,416.0,468.0,,,,,,,0.2870399999999999,0.32292,41.311315,-105.573954,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
East,Information Technology,2023-02-05T02:00:00,300.0,336.0,,,,,,,0.207,0.23184,41.311315,-105.573954,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
East,Information Technology,2023-02-05T03:00:00,428.0,468.0,,,,,,,0.2953199999999999,0.32292,41.311315,-105.573954,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
East,Information Technology,2023-02-05T04:00:00,300.0,336.0,,,,,,,0.207,0.23184,41.311315,-105.573954,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
East,Information Technology,2023-02-05T05:00:00,416.0,464.0,1.1015625,1.40234375,,,,,0.2870399999999999,0.32016,41.311315,-105.573954,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
East,Information Technology,2023-02-05T06:00:00,312.0,340.0,1.00390625,1.205078125,,,,,0.21528,0.2345999999999999,41.311315,-105.573954,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
East,Information Technology,2023-02-05T07:00:00,436.0,484.0,1.302734375,1.603515625,,,,,0.30084,0.33396,41.311315,-105.573954,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
East,Information Technology,2023-02-05T08:00:00,316.0,340.0,0.900390625,0.90234375,,,,,0.2180399999999999,0.2345999999999999,41.311315,-105.573954,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
East,Information Technology,2023-02-05T09:00:00,480.0,488.0,0.90234375,1.203125,,,,,0.3312,0.3367199999999999,41.311315,-105.573954,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
East,Information Technology,2023-02-05T10:00:00,364.0,352.0,0.400390625,0.400390625,,,,,0.25116,0.2428799999999999,41.311315,-105.573954,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
East,Information Technology,2023-02-05T11:00:00,500.0,508.0,0.30078125,,,,,,0.345,0.35052,41.311315,-105.573954,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
East,Information Technology,2023-02-05T12:00:00,348.0,380.0,,,,,,,0.24012,0.2622,41.311315,-105.573954,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
East,Information Technology,2023-02-05T13:00:00,468.0,544.0,,,,,,,0.32292,0.3753599999999999,41.311315,-105.573954,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
East,Information Technology,2023-02-05T14:00:00,328.0,384.0,,0.099609375,,,,,0.22632,0.26496,41.311315,-105.573954,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
East,Information Technology,2023-02-05T15:00:00,492.0,532.0,,,,,,,0.33948,0.3670799999999999,41.311315,-105.573954,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
East,Information Technology,2023-02-05T16:00:00,352.0,376.0,,,,,,,0.2428799999999999,0.25944,41.311315,-105.573954,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
East,Information Technology,2023-02-05T17:00:00,488.0,516.0,,,,,,,0.3367199999999999,0.3560399999999999,41.311315,-105.573954,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
East,Information Technology,2023-02-05T18:00:00,340.0,360.0,,,,,,,0.2345999999999999,0.2483999999999999,41.311315,-105.573954,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
East,Information Technology,2023-02-05T19:00:00,464.0,480.0,,,,,,,0.32016,0.3312,41.311315,-105.573954,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
East,Information Technology,2023-02-05T20:00:00,320.0,336.0,,,,,,,0.2208,0.23184,41.311315,-105.573954,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
East,Information Technology,2023-02-05T21:00:00,440.0,472.0,,,,,,,0.3036,0.3256799999999999,41.311315,-105.573954,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
East,Information Technology,2023-02-05T22:00:00,308.0,336.0,,,,,,,0.21252,0.23184,41.311315,-105.573954,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
East,Information Technology,2023-02-05T23:00:00,436.0,468.0,0.099609375,,,,,,0.30084,0.32292,41.311315,-105.573954,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
East,RMMC,2023-02-05T00:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
East,RMMC,2023-02-05T01:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
East,RMMC,2023-02-05T02:00:00,30.0,30.0,,,,,,,0.0207,0.0207,41.318152,-105.570603,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
East,RMMC,2023-02-05T03:00:00,30.0,30.0,,,,,,,0.0207,0.0207,41.318152,-105.570603,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
East,RMMC,2023-02-05T04:00:00,30.0,30.0,,,,,,,0.0207,0.0207,41.318152,-105.570603,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
East,RMMC,2023-02-05T05:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
East,RMMC,2023-02-05T06:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
East,RMMC,2023-02-05T07:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
East,RMMC,2023-02-05T08:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
East,RMMC,2023-02-05T09:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
East,RMMC,2023-02-05T10:00:00,,,,,,,,,,,41.318152,-105.570603,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
East,RMMC,2023-02-05T11:00:00,,,,,,,,,,,41.318152,-105.570603,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
East,RMMC,2023-02-05T12:00:00,,,,,,,,,,,41.318152,-105.570603,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
East,RMMC,2023-02-05T13:00:00,,,,,,,,,,,41.318152,-105.570603,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
East,RMMC,2023-02-05T14:00:00,,,,,,,,,,,41.318152,-105.570603,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
East,RMMC,2023-02-05T15:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
East,RMMC,2023-02-05T16:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
East,RMMC,2023-02-05T17:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
East,RMMC,2023-02-05T18:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
East,RMMC,2023-02-05T19:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
East,RMMC,2023-02-05T20:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
East,RMMC,2023-02-05T21:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
East,RMMC,2023-02-05T22:00:00,30.0,30.0,,,,,,,0.0207,0.0207,41.318152,-105.570603,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
East,RMMC,2023-02-05T23:00:00,,30.0,,,,,,,,0.0207,41.318152,-105.570603,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
East,Stadium,2023-02-05T00:00:00,157.0,178.0,,,,,,,0.10833,0.12282,41.311716,-105.568217,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
East,Stadium,2023-02-05T01:00:00,212.0,201.0,,,,,,,0.14628,0.1386899999999999,41.311716,-105.568217,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
East,Stadium,2023-02-05T02:00:00,149.0,145.0,,,,,,,0.10281,0.10005,41.311716,-105.568217,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
East,Stadium,2023-02-05T03:00:00,201.0,207.0,,,,,,,0.1386899999999999,0.1428299999999999,41.311716,-105.568217,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
East,Stadium,2023-02-05T04:00:00,142.0,139.0,,,,,,,0.09798,0.09591,41.311716,-105.568217,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
East,Stadium,2023-02-05T05:00:00,198.0,197.0,,,,,,,0.13662,0.13593,41.311716,-105.568217,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
East,Stadium,2023-02-05T06:00:00,158.0,145.0,,,,,,,0.1090199999999999,0.10005,41.311716,-105.568217,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
East,Stadium,2023-02-05T07:00:00,209.0,202.0,,,,,,,0.14421,0.13938,41.311716,-105.568217,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
East,Stadium,2023-02-05T08:00:00,146.0,142.0,,,,,,,0.10074,0.09798,41.311716,-105.568217,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
East,Stadium,2023-02-05T09:00:00,182.0,190.0,,,,,,,0.12558,0.1311,41.311716,-105.568217,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
East,Stadium,2023-02-05T10:00:00,173.0,140.0,,,,,,,0.1193699999999999,0.0965999999999999,41.311716,-105.568217,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
East,Stadium,2023-02-05T11:00:00,206.0,189.0,,,,,,,0.14214,0.13041,41.311716,-105.568217,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
East,Stadium,2023-02-05T12:00:00,153.0,142.0,,,,,,,0.10557,0.09798,41.311716,-105.568217,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
East,Stadium,2023-02-05T13:00:00,207.0,200.0,,,,,,,0.1428299999999999,0.1379999999999999,41.311716,-105.568217,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
East,Stadium,2023-02-05T14:00:00,143.0,143.0,,,,,,,0.09867,0.09867,41.311716,-105.568217,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
East,Stadium,2023-02-05T15:00:00,202.0,199.0,,,,,,,0.13938,0.13731,41.311716,-105.568217,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
East,Stadium,2023-02-05T16:00:00,136.0,141.0,,,,,,,0.0938399999999999,0.09729,41.311716,-105.568217,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
East,Stadium,2023-02-05T17:00:00,200.0,191.0,,,,,,,0.1379999999999999,0.13179,41.311716,-105.568217,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
East,Stadium,2023-02-05T18:00:00,143.0,144.0,,,,,,,0.09867,0.0993599999999999,41.311716,-105.568217,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
East,Stadium,2023-02-05T19:00:00,202.0,203.0,,,,,,,0.13938,0.14007,41.311716,-105.568217,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
East,Stadium,2023-02-05T20:00:00,144.0,143.0,,,,,,,0.0993599999999999,0.09867,41.311716,-105.568217,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
East,Stadium,2023-02-05T21:00:00,207.0,211.0,,,,,,,0.1428299999999999,0.14559,41.311716,-105.568217,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
East,Stadium,2023-02-05T22:00:00,155.0,146.0,,,,,,,0.1069499999999999,0.10074,41.311716,-105.568217,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
East,Stadium,2023-02-05T23:00:00,206.0,201.0,,,,,,,0.14214,0.1386899999999999,41.311716,-105.568217,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
East,Visual Arts,2023-02-05T00:00:00,50.5,82.5,,,,,,,0.034845,0.0569249999999999,41.314326,-105.565692,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
East,Visual Arts,2023-02-05T01:00:00,70.5,74.0,,,,,,,0.048645,0.0510599999999999,41.314326,-105.565692,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
East,Visual Arts,2023-02-05T02:00:00,50.0,65.5,,,,,,,0.0344999999999999,0.045195,41.314326,-105.565692,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
East,Visual Arts,2023-02-05T03:00:00,71.5,75.0,,,,,,,0.049335,0.05175,41.314326,-105.565692,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
East,Visual Arts,2023-02-05T04:00:00,54.0,53.0,,,,,,,0.03726,0.03657,41.314326,-105.565692,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
East,Visual Arts,2023-02-05T05:00:00,70.0,74.0,,,,,,,0.0482999999999999,0.0510599999999999,41.314326,-105.565692,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
East,Visual Arts,2023-02-05T06:00:00,51.0,53.0,,,,,,,0.03519,0.03657,41.314326,-105.565692,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
East,Visual Arts,2023-02-05T07:00:00,69.0,77.0,,,,,,,0.04761,0.05313,41.314326,-105.565692,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
East,Visual Arts,2023-02-05T08:00:00,47.0,51.0,,,,,,,0.03243,0.03519,41.314326,-105.565692,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
